GeneNames,value1,value2,log2.Fold_change.,log2.Fold_change..normalized,p.value,q.value.Benjamini.et.al..1995.,q.value.Storey.et.al..2003.,Signature.p.value...0.001.,control.1.G,control.1.G.1,control.2.G,control.2.G.1,control.3.G,control.3.G.1,change
Gpm6b,790,29588,-5.227015717,-5.284344296,0,0,0,TRUE,348,126,403,19768,42,9697,Down
Gpnmb,3,179,-5.898853277,-5.956181855,0,0,0,TRUE,2,10,2,2,2,170,Down
Gpr137b,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,22,2,2,2,2,Down
Gpr141,7,1407,-7.651051691,-7.70838027,0,0,0,TRUE,6,1406,2,2,2,2,Down
Gpr149,3,89,-4.89077093,-4.948099509,0,0,0,TRUE,2,88,2,2,2,2,Down
Gpr157,3,46,-3.938599455,-3.995928034,6.80E-12,6.02E-11,6.01E-11,TRUE,2,17,2,30,2,2,Down
Gpr171,3,67,-4.48112669,-4.538455269,0,0,0,TRUE,2,66,2,2,2,2,Down
Gpr179,3,35,-3.544320516,-3.601649095,9.33E-09,7.36E-08,7.34E-08,TRUE,2,34,2,2,2,2,Down
Gpr180,3,75,-4.64385619,-4.701184769,0,0,0,TRUE,2,74,2,2,2,2,Down
Gpr27,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,22,2,2,2,2,Down
Gpr84,3,37,-3.624490865,-3.681819444,2.54E-09,2.05E-08,2.05E-08,TRUE,2,2,2,36,2,2,Down
Gprasp1,7,47,-2.74723393,-2.804562509,3.62E-09,2.91E-08,2.91E-08,TRUE,6,46,2,2,2,2,Down
Gprc5d,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,22,2,2,2,2,Down
Gprc6a,3,174,-5.857980995,-5.915309574,0,0,0,TRUE,2,14,2,2,2,161,Down
Gpx4-ps2,9,67,-2.896164189,-2.953492768,4.53E-13,4.18E-12,4.18E-12,TRUE,8,66,2,2,2,2,Down
Gramd3,3,26,-3.115477217,-3.172805796,2.97E-06,2.04E-05,2.04E-05,TRUE,2,2,2,2,2,25,Down
Gramd4,3,68,-4.502500341,-4.559828919,0,0,0,TRUE,2,36,2,2,2,33,Down
Grb10,3,324,-6.754887502,-6.812216081,0,0,0,TRUE,2,70,2,255,2,2,Down
Grhl2,3,1245,-8.696967526,-8.754296105,0,0,0,TRUE,2,1241,2,5,2,2,Down
Gria2,9,320,-5.152003093,-5.209331672,0,0,0,TRUE,2,319,4,2,6,2,Down
Gria4,8,921,-6.847057346,-6.904385925,0,0,0,TRUE,7,3,2,919,2,2,Down
Grid2,7,182,-4.700439718,-4.757768297,0,0,0,TRUE,2,181,2,2,6,2,Down
Grik2,72,1302,-4.176588732,-4.233917311,0,0,0,TRUE,6,1301,2,2,67,2,Down
Grik4,3,56,-4.222392421,-4.279721,8.55E-15,8.28E-14,8.27E-14,TRUE,2,40,2,2,2,17,Down
Grk3,93,1359,-3.86917093,-3.926499509,0,0,0,TRUE,88,87,2,2,6,1273,Down
Grm7,56,3193,-5.833341916,-5.890670494,0,0,0,TRUE,2,127,2,2,55,3067,Down
Grm8,6,29,-2.273018494,-2.330347073,3.06E-05,0.000197191,0.000197155,TRUE,5,28,2,2,2,2,Down
Grtp1,3,34,-3.502500341,-3.559828919,1.78E-08,1.39E-07,1.39E-07,TRUE,2,33,2,2,2,2,Down
Gsdma,7,767,-6.775727845,-6.833056424,0,0,0,TRUE,2,605,2,2,6,163,Down
Gsdmc2,3,81,-4.754887502,-4.812216081,0,0,0,TRUE,2,80,2,2,2,2,Down
Gsdmc4,3,45,-3.906890596,-3.964219175,1.32E-11,1.16E-10,1.15E-10,TRUE,2,44,2,2,2,2,Down
Gsdme,79,3411,-5.432198291,-5.48952687,0,0,0,TRUE,74,3410,6,2,2,2,Down
Gskip,3,35,-3.544320516,-3.601649095,9.33E-09,7.36E-08,7.34E-08,TRUE,2,34,2,2,2,2,Down
Gspt2,3,43,-3.841302254,-3.898630833,4.95E-11,4.25E-10,4.24E-10,TRUE,2,2,2,2,2,42,Down
Gsr,30,124,-2.047305715,-2.104634294,5.55E-16,5.59E-15,5.58E-15,TRUE,3,77,28,48,2,2,Down
Gstcd,3,32,-3.415037499,-3.472366078,6.49E-08,4.92E-07,4.90E-07,TRUE,2,31,2,2,2,2,Down
Gsto2,3,99,-5.044394119,-5.101722698,0,0,0,TRUE,2,10,2,2,2,90,Down
Gstt2,3,60,-4.321928095,-4.379256674,5.55E-16,5.59E-15,5.58E-15,TRUE,2,59,2,2,2,2,Down
Gstz1,15,326,-4.441837559,-4.499166138,0,0,0,TRUE,11,323,2,2,5,4,Down
Gtdc1,3,26,-3.115477217,-3.172805796,2.97E-06,2.04E-05,2.04E-05,TRUE,2,25,2,2,2,2,Down
Gtf2b,3,28,-3.222392421,-3.279721,8.38E-07,5.97E-06,5.95E-06,TRUE,2,27,2,2,2,2,Down
Gtf2e1,3,1262,-8.716533694,-8.773862273,0,0,0,TRUE,2,1255,2,8,2,2,Down
Gtf2ird2,3,279,-6.539158811,-6.59648739,0,0,0,TRUE,2,6,2,266,2,10,Down
Gtf3c1,6,103,-4.101538026,-4.158866605,0,0,0,TRUE,2,102,2,2,5,2,Down
Gtf3c2,11,229,-4.379772169,-4.437100748,0,0,0,TRUE,10,228,2,2,2,2,Down
Gtpbp10,3,29,-3.273018494,-3.330347073,4.44E-07,3.21E-06,3.20E-06,TRUE,2,28,2,2,2,2,Down
Gtpbp4,7,257,-5.198269627,-5.255598206,0,0,0,TRUE,6,256,2,2,2,2,Down
Gucy1b2,3,26,-3.115477217,-3.172805796,2.97E-06,2.04E-05,2.04E-05,TRUE,2,2,2,2,2,25,Down
Guf1,3,53,-4.142957954,-4.200286533,6.39E-14,6.05E-13,6.05E-13,TRUE,2,52,2,2,2,2,Down
Gusb,3,668,-7.798741792,-7.856070371,0,0,0,TRUE,2,28,2,2,2,641,Down
Gxylt1,16,268,-4.06608919,-4.123417769,0,0,0,TRUE,15,267,2,2,2,2,Down
H2-Ab1,3,34,-3.502500341,-3.559828919,1.78E-08,1.39E-07,1.39E-07,TRUE,2,33,2,2,2,2,Down
H2-Ob,3,60,-4.321928095,-4.379256674,5.55E-16,5.59E-15,5.58E-15,TRUE,2,35,2,2,2,26,Down
H2-T24,3,121,-5.333900737,-5.391229316,0,0,0,TRUE,2,120,2,2,2,2,Down
Hacd3,3,36,-3.584962501,-3.64229108,4.87E-09,3.89E-08,3.88E-08,TRUE,2,35,2,2,2,2,Down
Harbi1,3,279,-6.539158811,-6.59648739,0,0,0,TRUE,2,278,2,2,2,2,Down
Haus3,33,2451,-6.21476065,-6.272089228,0,0,0,TRUE,2,38,6,1555,28,861,Down
Haus6,7,745,-6.733741693,-6.791070272,0,0,0,TRUE,2,112,6,634,2,2,Down
Havcr2,3,52,-4.115477217,-4.172805796,1.25E-13,1.17E-12,1.17E-12,TRUE,2,51,2,2,2,2,Down
Hax1,3,59,-4.297680549,-4.355009128,1.11E-15,1.11E-14,1.10E-14,TRUE,2,58,2,2,2,2,Down
Hba-a1,3,1047,-8.447083226,-8.504411805,0,0,0,TRUE,2,2,2,496,2,552,Down
Hba-a2,3,1005,-8.388017285,-8.445345864,0,0,0,TRUE,2,2,2,639,2,367,Down
Hbb-bs,3,58921,-14.26153179,-14.31886037,0,0,0,TRUE,2,644,2,54307,2,3973,Down
Hbb-bt,3,23747,-12.95049515,-13.00782372,0,0,0,TRUE,2,218,2,21634,2,1898,Down
Hcfc1,3,544,-7.502500341,-7.559828919,0,0,0,TRUE,2,543,2,2,2,2,Down
Hcn3,3,105,-5.129283017,-5.186611596,0,0,0,TRUE,2,8,2,2,2,98,Down
Hcrtr2,150,13637,-6.50641999,-6.563748569,0,0,0,TRUE,2,12,149,13626,2,2,Down
Hdac11,3,78,-4.700439718,-4.757768297,0,0,0,TRUE,2,77,2,2,2,2,Down
Hdac3,3,27,-3.169925001,-3.22725358,1.58E-06,1.11E-05,1.10E-05,TRUE,2,2,2,2,2,26,Down
Hdgfl2,3,42,-3.807354922,-3.864683501,9.57E-11,8.13E-10,8.11E-10,TRUE,2,2,2,41,2,2,Down
Heatr1,217,1730,-2.99500509,-3.052333669,0,0,0,TRUE,2,116,9,1615,209,2,Down
Heatr5a,33,457,-3.791656236,-3.848984815,0,0,0,TRUE,29,174,2,2,5,284,Down
Hectd4,3,425,-7.14635653,-7.203685109,0,0,0,TRUE,2,419,2,7,2,2,Down
Hecw1,23,203,-3.141773961,-3.19910254,0,0,0,TRUE,2,40,2,2,22,164,Down
Henmt1,16,98,-2.614709844,-2.672038423,1.11E-16,1.14E-15,1.13E-15,TRUE,14,79,3,20,2,2,Down
Herc2,13,591,-5.506574602,-5.563903181,0,0,0,TRUE,12,113,2,2,2,479,Down
Herc3,30,192,-2.678071905,-2.735400484,0,0,0,TRUE,29,55,2,4,2,136,Down
Hhex,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,22,2,2,2,2,Down
Hibadh,28,399,-3.832890014,-3.890218593,0,0,0,TRUE,27,398,2,2,2,2,Down
Hif1an,3,1156,-8.589963182,-8.647291761,0,0,0,TRUE,2,48,2,2,2,1109,Down
Higd1a,22,795,-5.175379432,-5.23270801,0,0,0,TRUE,10,2,2,794,13,2,Down
Higd2a,15,1011,-6.074676686,-6.132005265,0,0,0,TRUE,2,994,14,2,2,18,Down
Hint1,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,20,2,2,2,2,Down
Hirip3,3,26,-3.115477217,-3.172805796,2.97E-06,2.04E-05,2.04E-05,TRUE,2,25,2,2,2,2,Down
Hist1h2ac,3,52,-4.115477217,-4.172805796,1.25E-13,1.17E-12,1.17E-12,TRUE,2,14,2,2,2,39,Down
Hjurp,3,29,-3.273018494,-3.330347073,4.44E-07,3.21E-06,3.20E-06,TRUE,2,25,2,2,2,5,Down
Hlcs,3,104,-5.115477217,-5.172805796,0,0,0,TRUE,2,9,2,2,2,96,Down
Hmbox1,43,577,-3.746162754,-3.803491333,0,0,0,TRUE,40,572,2,6,4,2,Down
Hmga1b,3,31,-3.36923381,-3.426562389,1.23E-07,9.21E-07,9.18E-07,TRUE,2,30,2,2,2,2,Down
Hmgxb4,16,225,-3.813781191,-3.87110977,0,0,0,TRUE,15,224,2,2,2,2,Down
Hmmr,22,272,-3.628031223,-3.685359802,0,0,0,TRUE,21,271,2,2,2,2,Down
Hnrnpa2b1,250,1135,-2.182692298,-2.240020876,0,0,0,TRUE,26,26,213,22,14,1090,Down
Hnrnpdl,3,29,-3.273018494,-3.330347073,4.44E-07,3.21E-06,3.20E-06,TRUE,2,19,2,2,2,11,Down
Hnrnpf,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,2,2,22,2,2,Down
Hnrnph3,137,1162,-3.08436227,-3.141690849,0,0,0,TRUE,136,61,2,1102,2,2,Down
Hnrnpll,15,68,-2.180572246,-2.237900825,4.77E-10,3.95E-09,3.95E-09,TRUE,2,14,14,7,2,50,Down
Hoga1,3,165,-5.781359714,-5.838688292,0,0,0,TRUE,2,4,2,162,2,2,Down
Homer1,11,2591,-7.879861682,-7.93719026,0,0,0,TRUE,6,99,2,2464,6,31,Down
Homer2,3,48,-4,-4.057328579,1.80E-12,1.62E-11,1.62E-11,TRUE,2,35,2,2,2,14,Down
Hoxa3,3,98,-5.029747343,-5.087075922,0,0,0,TRUE,2,97,2,2,2,2,Down
Hoxc13,3,30,-3.321928095,-3.379256674,2.34E-07,1.72E-06,1.72E-06,TRUE,2,29,2,2,2,2,Down
Hp1bp3,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,2,2,20,2,2,Down
Hps5,7,36,-2.362570079,-2.419898658,2.02E-06,1.41E-05,1.41E-05,TRUE,6,35,2,2,2,2,Down
Hs3st3b1,3,71,-4.564784619,-4.622113198,0,0,0,TRUE,2,70,2,2,2,2,Down
Hsd11b1,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,20,2,2,2,2,Down
Hsf5,3,183,-5.930737338,-5.988065917,0,0,0,TRUE,2,182,2,2,2,2,Down
Hspa5,6,26,-2.115477217,-2.172805796,0.00015721,0.000955063,0.000955063,TRUE,5,2,2,25,2,2,Down
Hspa9,3,41,-3.772589504,-3.829918083,1.85E-10,1.55E-09,1.55E-09,TRUE,2,40,2,2,2,2,Down
Hspd1-ps4,42,243,-2.532495081,-2.58982366,0,0,0,TRUE,2,2,2,2,41,242,Down
Hspe1-ps2,3,229,-6.254241287,-6.311569866,0,0,0,TRUE,2,228,2,2,2,2,Down
Htr1d,3,441,-7.199672345,-7.257000924,0,0,0,TRUE,2,52,2,7,2,385,Down
Htr4,3,89,-4.89077093,-4.948099509,0,0,0,TRUE,2,2,2,2,2,88,Down
Htra1,3,45,-3.906890596,-3.964219175,1.32E-11,1.16E-10,1.15E-10,TRUE,2,44,2,2,2,2,Down
Htt,8,541,-6.079484784,-6.136813363,0,0,0,TRUE,7,535,2,7,2,2,Down
Hyls1,3,28,-3.222392421,-3.279721,8.38E-07,5.97E-06,5.95E-06,TRUE,2,27,2,2,2,2,Down
Id1,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,6,2,18,2,2,Down
Id4,3,109,-5.183221824,-5.240550403,0,0,0,TRUE,2,35,2,75,2,2,Down
Idh3a,3,205,-6.094517599,-6.151846178,0,0,0,TRUE,2,204,2,2,2,2,Down
Ids,530,3529,-2.735195165,-2.792523744,0,0,0,TRUE,524,370,7,225,2,2937,Down
Ifi204,3,123,-5.357552005,-5.414880584,0,0,0,TRUE,2,115,2,2,2,9,Down
Ifi35,3,22,-2.874469118,-2.931797697,3.59E-05,0.000229681,0.000228878,TRUE,2,21,2,2,2,2,Down
Ifit1bl2,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,22,2,2,2,2,Down
Ifitm10,3,238,-6.309855263,-6.367183842,0,0,0,TRUE,2,237,2,2,2,2,Down
Ifna15,3,249,-6.375039431,-6.43236801,0,0,0,TRUE,2,2,2,2,2,248,Down
Ifnar1,3,25,-3.058893689,-3.116222268,5.56E-06,3.76E-05,3.74E-05,TRUE,2,24,2,2,2,2,Down
Ift20,77,469,-2.606657572,-2.663986151,0,0,0,TRUE,76,468,2,2,2,2,Down
Ift46,183,844,-2.20539935,-2.262727929,0,0,0,TRUE,2,843,178,2,6,2,Down
Igbp1,3,40,-3.736965594,-3.794294173,3.57E-10,2.97E-09,2.96E-09,TRUE,2,39,2,2,2,2,Down
Igf1,3256,15119,-2.215190115,-2.272518694,0,0,0,TRUE,44,881,3213,2,2,14239,Down
Igf1r,115,12058,-6.712212963,-6.769541542,0,0,0,TRUE,86,12029,14,22,18,10,Down
Igf2bp1,42,249,-2.567684509,-2.625013088,0,0,0,TRUE,2,13,41,2,2,237,Down
Igf2bp3,180,1132,-2.652805147,-2.710133725,0,0,0,TRUE,144,1123,2,10,37,2,Down
Igfbp4,3,43,-3.841302254,-3.898630833,4.95E-11,4.25E-10,4.24E-10,TRUE,2,16,2,28,2,2,Down
Igfbp7,9,188,-4.38466385,-4.441992429,0,0,0,TRUE,2,2,8,2,2,187,Down
Igfbpl1,3,67,-4.48112669,-4.538455269,0,0,0,TRUE,2,66,2,2,2,2,Down
Ighv1-25,3,143,-5.574908836,-5.632237415,0,0,0,TRUE,2,2,2,142,2,2,Down
Igkv4-92,493,6010,-3.607705439,-3.665034018,0,0,0,TRUE,488,399,6,6,2,5608,Down
Igsf9,3,30,-3.321928095,-3.379256674,2.34E-07,1.72E-06,1.72E-06,TRUE,2,2,2,2,2,29,Down
Iigp1,3,58,-4.273018494,-4.330347073,2.22E-15,2.19E-14,2.19E-14,TRUE,2,2,2,55,2,4,Down
Ikbkg,10,83,-3.053111336,-3.110439915,1.11E-16,1.14E-15,1.13E-15,TRUE,9,5,2,2,2,79,Down
Ikzf4,3,49,-4.029747343,-4.087075922,9.25E-13,8.43E-12,8.41E-12,TRUE,2,48,2,2,2,2,Down
Ikzf5,3,22,-2.874469118,-2.931797697,3.59E-05,0.000229681,0.000228878,TRUE,2,5,2,2,2,18,Down
Il16,19,751,-5.304741584,-5.362070163,0,0,0,TRUE,18,48,2,682,2,24,Down
Il17f,3,74,-4.624490865,-4.681819444,0,0,0,TRUE,2,2,2,73,2,2,Down
Il1r1,32,380,-3.569855608,-3.627184187,0,0,0,TRUE,9,375,24,2,2,6,Down
Il1rapl1,79,681,-3.10773024,-3.165058819,0,0,0,TRUE,67,680,13,2,2,2,Down
Il1rapl2,3,52,-4.115477217,-4.172805796,1.25E-13,1.17E-12,1.17E-12,TRUE,2,51,2,2,2,2,Down
Il1rl1,8,108,-3.754887502,-3.812216081,0,0,0,TRUE,2,107,7,2,2,2,Down
Il31ra,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,19,2,2,2,2,Down
Il4,3,1254,-8.707359132,-8.764687711,0,0,0,TRUE,2,9,2,1246,2,2,Down
Il4i1,3,527,-7.456696651,-7.51402523,0,0,0,TRUE,2,526,2,2,2,2,Down
Il6,3,224,-6.222392421,-6.279721,0,0,0,TRUE,2,223,2,2,2,2,Down
Il6ra,3,357,-6.894817763,-6.952146342,0,0,0,TRUE,2,356,2,2,2,2,Down
Il7r,3,44,-3.874469118,-3.931797697,2.56E-11,2.22E-10,2.21E-10,TRUE,2,43,2,2,2,2,Down
Immp1l,3,36,-3.584962501,-3.64229108,4.87E-09,3.89E-08,3.88E-08,TRUE,2,13,2,24,2,2,Down
Impad1,27,857,-4.988263892,-5.045592471,0,0,0,TRUE,26,686,2,166,2,8,Down
Inafm2,3,1254,-8.707359132,-8.764687711,0,0,0,TRUE,2,30,2,20,2,1207,Down
Ing1,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,14,2,2,2,11,Down
Inpp5e,3,34,-3.502500341,-3.559828919,1.78E-08,1.39E-07,1.39E-07,TRUE,2,33,2,2,2,2,Down
Insm2,3,44,-3.874469118,-3.931797697,2.56E-11,2.22E-10,2.21E-10,TRUE,2,2,2,43,2,2,Down
Insr,18,1482,-6.363404731,-6.42073331,0,0,0,TRUE,17,1340,2,143,2,2,Down
Ints12,19,89,-2.227805918,-2.285134496,5.36E-13,4.91E-12,4.91E-12,TRUE,18,88,2,2,2,2,Down
Ints13,3,351,-6.87036472,-6.927693299,0,0,0,TRUE,2,350,2,2,2,2,Down
Ints2,149,1054,-2.822490631,-2.87981921,0,0,0,TRUE,48,1009,102,2,2,46,Down
Ints7,1199,7729,-2.688450107,-2.745778686,0,0,0,TRUE,1183,1286,2,6440,17,6,Down
Ip6k1,3,1304,-8.763765654,-8.821094232,0,0,0,TRUE,2,1303,2,2,2,2,Down
Ipo8,105,985,-3.229734397,-3.287062976,0,0,0,TRUE,79,984,2,2,27,2,Down
Iqcg,3,33,-3.459431619,-3.516760198,3.41E-08,2.62E-07,2.61E-07,TRUE,2,32,2,2,2,2,Down
Iqch,3,28,-3.222392421,-3.279721,8.38E-07,5.97E-06,5.95E-06,TRUE,2,27,2,2,2,2,Down
Iqck,3,1395,-8.861086906,-8.918415485,0,0,0,TRUE,2,20,2,2,2,1376,Down
Iqgap1,9,522,-5.857980995,-5.915309574,0,0,0,TRUE,2,83,8,2,2,440,Down
Iqsec3,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,20,2,2,2,2,Down
Irak2,3,32,-3.415037499,-3.472366078,6.49E-08,4.92E-07,4.90E-07,TRUE,2,31,2,2,2,2,Down
Irak4,3,28,-3.222392421,-3.279721,8.38E-07,5.97E-06,5.95E-06,TRUE,2,27,2,2,2,2,Down
Ireb2,28,228,-3.025535092,-3.082863671,0,0,0,TRUE,2,121,27,20,2,90,Down
Irf1,3,112,-5.222392421,-5.279721,0,0,0,TRUE,2,111,2,2,2,2,Down
Irf6,84,18758,-7.802900971,-7.86022955,0,0,0,TRUE,2,29,83,2,2,18730,Down
Irs1,138,581,-2.073869897,-2.131198476,0,0,0,TRUE,137,2,2,2,2,580,Down
Isca1,11,53,-2.268488836,-2.325817415,1.81E-08,1.41E-07,1.41E-07,TRUE,2,52,2,2,10,2,Down
Isx,3,45,-3.906890596,-3.964219175,1.32E-11,1.16E-10,1.15E-10,TRUE,2,2,2,2,2,44,Down
Itfg2,3,52,-4.115477217,-4.172805796,1.25E-13,1.17E-12,1.17E-12,TRUE,2,40,2,2,2,13,Down
Itga1,202,2329,-3.527283441,-3.58461202,0,0,0,TRUE,10,186,193,2144,2,2,Down
Itga11,3,26,-3.115477217,-3.172805796,2.97E-06,2.04E-05,2.04E-05,TRUE,2,25,2,2,2,2,Down
Itgad,24,114,-2.247927513,-2.305256092,2.22E-16,2.26E-15,2.26E-15,TRUE,9,2,2,113,16,2,Down
Itgal,3,138,-5.523561956,-5.580890535,0,0,0,TRUE,2,137,2,2,2,2,Down
Itih3,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,20,2,2,2,2,Down
Itih5,23,322,-3.807354922,-3.864683501,0,0,0,TRUE,2,318,2,5,22,2,Down
Itm2a,18,224,-3.637429921,-3.6947585,0,0,0,TRUE,6,223,2,2,13,2,Down
Itpripl1,43,1703,-5.307597965,-5.364926544,0,0,0,TRUE,42,1702,2,2,2,2,Down
Itpripl2,3,126,-5.392317423,-5.449646002,0,0,0,TRUE,2,125,2,2,2,2,Down
Itsn1,11,1505,-7.096116153,-7.153444732,0,0,0,TRUE,10,1504,2,2,2,2,Down
Itsn2,194,1527,-2.976571505,-3.033900084,0,0,0,TRUE,175,1526,2,2,20,2,Down
Jak1,11,108,-3.295455884,-3.352784462,0,0,0,TRUE,2,107,2,2,10,2,Down
Jakmip2,3,35,-3.544320516,-3.601649095,9.33E-09,7.36E-08,7.34E-08,TRUE,2,29,2,2,2,7,Down
Jam2,3,47,-3.969626351,-4.02695493,3.50E-12,3.13E-11,3.13E-11,TRUE,2,6,2,2,2,42,Down
Jcad,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,23,2,2,2,2,Down
Jtb,3,89,-4.89077093,-4.948099509,0,0,0,TRUE,2,2,2,88,2,2,Down
Kank2,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,19,2,2,2,2,Down
Kansl1l,17,76,-2.160464672,-2.217793251,5.93E-11,5.07E-10,5.07E-10,TRUE,2,75,16,2,2,2,Down
Kansl2,252,1441,-2.515574697,-2.572903276,0,0,0,TRUE,172,1318,53,64,30,62,Down
Kat6a,7,104,-3.893084796,-3.950413375,0,0,0,TRUE,2,103,6,2,2,2,Down
Kat6b,45,503,-3.482561493,-3.539890072,0,0,0,TRUE,40,487,6,2,2,17,Down
Kat7,5,30,-2.584962501,-2.64229108,5.05E-06,3.43E-05,3.43E-05,TRUE,2,29,2,2,4,2,Down
Katnbl1,3,141,-5.554588852,-5.611917431,0,0,0,TRUE,2,140,2,2,2,2,Down
Kbtbd11,81,342,-2.078002512,-2.135331091,0,0,0,TRUE,2,289,2,2,80,54,Down
Kbtbd4,3,48,-4,-4.057328579,1.80E-12,1.62E-11,1.62E-11,TRUE,2,2,2,47,2,2,Down
Kcmf1,3,28,-3.222392421,-3.279721,8.38E-07,5.97E-06,5.95E-06,TRUE,2,27,2,2,2,2,Down
Kcnb1,3,27,-3.169925001,-3.22725358,1.58E-06,1.11E-05,1.10E-05,TRUE,2,26,2,2,2,2,Down
Kcnc2,3,206,-6.101538026,-6.158866605,0,0,0,TRUE,2,168,2,15,2,26,Down
Kcnmb3,3,34,-3.502500341,-3.559828919,1.78E-08,1.39E-07,1.39E-07,TRUE,2,33,2,2,2,2,Down
Kcnn2,3,240,-6.321928095,-6.379256674,0,0,0,TRUE,2,239,2,2,2,2,Down
Kcns3,3,36,-3.584962501,-3.64229108,4.87E-09,3.89E-08,3.88E-08,TRUE,2,35,2,2,2,2,Down
Kcnt2,3,1205,-8.64985493,-8.707183509,0,0,0,TRUE,2,11,2,2,2,1195,Down
Kcnu1,643,5456,-3.084953002,-3.142281581,0,0,0,TRUE,22,139,2,5318,622,2,Down
Kctd14,3,100,-5.058893689,-5.116222268,0,0,0,TRUE,2,71,2,30,2,2,Down
Kctd18,3,56,-4.222392421,-4.279721,8.55E-15,8.28E-14,8.27E-14,TRUE,2,25,2,2,2,32,Down
Kctd3,15,279,-4.217230716,-4.274559295,0,0,0,TRUE,3,247,10,33,5,2,Down
Kctd9,3,69,-4.523561956,-4.580890535,0,0,0,TRUE,2,68,2,2,2,2,Down
Kdm1b,3,22,-2.874469118,-2.931797697,3.59E-05,0.000229681,0.000228878,TRUE,2,21,2,2,2,2,Down
Kdm6b,1516,6526,-2.105929234,-2.163257813,0,0,0,TRUE,1192,497,26,6030,301,2,Down
Kdm7a,91,616,-2.7589919,-2.816320479,0,0,0,TRUE,87,615,5,2,2,2,Down
Kdr,159,3268,-4.361309313,-4.418637892,0,0,0,TRUE,153,1271,7,6,2,1994,Down
Kidins220,5,153,-4.935459748,-4.992788327,0,0,0,TRUE,4,5,2,71,2,80,Down
Kif16b,43,321,-2.900164732,-2.957493311,0,0,0,TRUE,2,320,42,2,2,2,Down
Kif1c,10,57,-2.510961919,-2.568290498,6.05E-10,5.00E-09,5.00E-09,TRUE,9,56,2,2,2,2,Down
Kif21a,3,171,-5.832890014,-5.890218593,0,0,0,TRUE,2,169,2,3,2,2,Down
Kif21b,3,143,-5.574908836,-5.632237415,0,0,0,TRUE,2,127,2,17,2,2,Down
Kif22,3,128,-5.415037499,-5.472366078,0,0,0,TRUE,2,2,2,2,2,127,Down
Kif2a,15,72,-2.263034406,-2.320362985,5.70E-11,4.88E-10,4.88E-10,TRUE,14,2,2,71,2,2,Down
Kif3c,3,65,-4.437405312,-4.494733891,0,0,0,TRUE,2,64,2,2,2,2,Down
Kifap3,3,39,-3.700439718,-3.757768297,6.87E-10,5.66E-09,5.65E-09,TRUE,2,14,2,2,2,26,Down
Kin,7,328,-5.550197083,-5.607525662,0,0,0,TRUE,2,318,2,11,6,2,Down
Kirrel3os,3,22,-2.874469118,-2.931797697,3.59E-05,0.000229681,0.000228878,TRUE,2,2,2,21,2,2,Down
Kit,3,124,-5.36923381,-5.426562389,0,0,0,TRUE,2,123,2,2,2,2,Down
Kitl,3,40,-3.736965594,-3.794294173,3.57E-10,2.97E-09,2.96E-09,TRUE,2,39,2,2,2,2,Down
Klb,15,148,-3.30256277,-3.359891349,0,0,0,TRUE,14,147,2,2,2,2,Down
Klf5,18,80,-2.152003093,-2.209331672,2.09E-11,1.82E-10,1.82E-10,TRUE,17,79,2,2,2,2,Down
Klf7,3,142,-5.564784619,-5.622113198,0,0,0,TRUE,2,141,2,2,2,2,Down
Klf8,14,1015,-6.17990909,-6.237237669,0,0,0,TRUE,2,4,13,683,2,331,Down
Klhdc3,23,285,-3.631256153,-3.688584732,0,0,0,TRUE,2,2,2,2,22,284,Down
Klhl15,3,103,-5.101538026,-5.158866605,0,0,0,TRUE,2,54,2,50,2,2,Down
Klhl18,3,46,-3.938599455,-3.995928034,6.80E-12,6.02E-11,6.01E-11,TRUE,2,9,2,38,2,2,Down
Klhl42,8,110,-3.781359714,-3.838688292,0,0,0,TRUE,7,109,2,2,2,2,Down
Klk7,3,31,-3.36923381,-3.426562389,1.23E-07,9.21E-07,9.18E-07,TRUE,2,30,2,2,2,2,Down
Klk9,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,16,2,6,2,2,Down
