GeneNames,value1,value2,log2(Fold_change),log2(Fold_change) normalized,p-value,q-value(Benjamini et al. 1995),q-value(Storey et al. 2003),Signature(p-value < 0.001)
Gm9772,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
C1qtnf4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Iqcc,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
S100g,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Chil3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Tex264,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
1700123O20Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Zmynd15,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gpr161,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
4930579G18Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Six5,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Erf,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Crocc,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rsph6a,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Begain,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gfer,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Foxa3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Kcnd3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ccr6,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Kcnk18,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21988,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Slc19a2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Slc16a11,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Arhgef1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rcc2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mgl2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rps19,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Asgr2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Igsf21,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm11992,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trim62,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Iqcf4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Irgq,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Lrit1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ramp3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Slc7a13,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Wdr43,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mslnl,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
4930596D02Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Nacad,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Fzd7,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rwdd2b,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Tspyl2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Pde9a,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Nbl1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Msantd4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
N4bp2l1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ripk2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Nme8,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Pnmal1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Tmco4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Osgin2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Otud3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Spem1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Lonp1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Prkd2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Pla2g5,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rpusd1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Pla2g2d,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trir,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Arhgap11a,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Pklr,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mul1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Wnk3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Lamp3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Kcnj1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Tmco5b,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Zfp236,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Car8,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Sox15,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Adgrf1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Nkx6-2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Thoc6,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mup4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ankrd42,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Wrap53,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rap1gap,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rgl2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Nutm1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Tcl1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ccdc9,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ninj2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Htr2c,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mettl18,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
1700013G24Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
BC055324,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Meis3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Paqr6,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Nthl1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ccnb1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mmrn2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Serpina3h,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rpl21,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Smpx,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Serpina3g,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Zfp281,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm3402,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
4930569F06Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Upk2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rbp3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Serpina3a,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Disp3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Serpina5,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Fbxo2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Fmod,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Tssk1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Serpina12,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Prelp,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Crx,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Obox6,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Cdc42ep4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
5730559C18Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Entpd3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Bicdl1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Nppa,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ccdc74a,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mmp1b,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Fam104a,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mrps27,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Kctd12b,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Pnpla3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Bbox1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Prima1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Lrrc18,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Lrrc29,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Bivm,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Kcnj2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rasl12,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Cox6a1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Slco1a1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Lhfpl1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
1810011H11Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mpped1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm20604,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Khdc1c,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Tspo,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Cd1d2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trem3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Slc24a4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ydjc,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mapk1ip1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Cir1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Lad1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
2700046A07Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Capza3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gck,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Phlda3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Oasl1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Haus1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rhod,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Oosp1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mcm3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
8430432A02Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ndufa7,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr680-ps1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Lman1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Wipi1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Dlx1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Nol4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Fam222a,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mvk,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mfsd9,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Tnfrsf18,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Pigs,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Spidr,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rptn,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Hrnr,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Zbed3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Foxn4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Wdr41,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Lce3b,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
2010003K11Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Sln,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Svop,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Arsb,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
4933440N22Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Lce1c,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Kank3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Fam212a,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Csdc2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ccdc115,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Klhdc8a,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Bhmt2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Lce1f,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rassf4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Cox10,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Sprr2i,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Armc5,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Cmklr1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Slc35f2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Cdrt4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Tbc1d22b,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Sprr2d,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Zfand4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Bag2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Sgsm1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr631,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rabif,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Crybb2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
BC051665,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Pglyrp3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Cilp,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Isl1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trem1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Fam92b,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Nxt2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Pelo,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
H1foo,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Hsd3b7,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mkl1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm5617,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ehbp1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Sgsm3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
S100a14,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
S100a13,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Prox2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Tnfrsf14,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ctf1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ikbke,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gnl3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gjb5,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
4930433N12Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Lgalsl,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gjb3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Slc5a10,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Dmrt3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Fam83g,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Smim12,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gzmk,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Dlgap3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Dennd4b,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Atf4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ccno,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Nfkbil1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Fbrs,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Dhx29,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mgat3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Adora1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Pih1h3b,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mfap4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mindy2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mios,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Hoxd1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mybph,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Dctpp1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Zfp410,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Tfap2e,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Clspn,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Tbc1d10b,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Cpa6,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Elmsan1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Klhl14,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mum1l1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
4933428M09Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Kcnj12,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Acot5,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Asxl1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Map2k3os,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Adprhl2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Dhrs7b,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
4632404H12Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Sh2b3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Stk40,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Maff,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Zfyve1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Xkr7,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Pla2g6,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rgsl1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Fam159b,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Wdr55,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Dcst1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Zc3h12a,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Garem1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Commd10,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Atpaf2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Wdr74,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ttc9,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Dpm3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Krtcap2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Bex2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Apobr,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Maneal,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr1353,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Fam166b,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr1032,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Spata46,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr769,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gpr153,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Hecw2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gpx2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Krba1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mcts2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gpr151,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Snai1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Fgf11,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trim72,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Wfdc12,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Vmn1r226,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Kcna10,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr1026,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr1370,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
D930007J09Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Prr30,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Foxo4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr648,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mamstr,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm14117,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Egflam,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
9930038B18Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Sbk1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Notum,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Klhl6,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Edem3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm16433,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Tnp2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Zfp513,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Fscb,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Tmem18,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Vmn1r66,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Fam89a,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Usp17le,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Tmem82,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mmp1a,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Zfp866,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Hic1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Qrfp,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Lrrn4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr448,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
A530016L24Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
D830039M14Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Aqp6,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm11292,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ispd,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Hpdl,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Pyurf,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Tmem212,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Lor,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
4930426D05Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Hoxa6,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm4835,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr1009,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Fam124b,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Fam129c,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Exoc3l,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Tmem64,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ifi209,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr1031,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr1123,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Teddm1b,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Tmem11,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Pnpla1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Zfp784,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm16373,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Smco3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr571,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr131,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Pcdhb19,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr30,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Cox8c,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Fbrsl1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr975,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Hoxd9,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr187,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr78,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Hexim2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr1342,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr267,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
2510009E07Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gpr135,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Lrit2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Hilpda,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Eif3j2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ccdc185,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
