"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"mmu04310","Environmental Information Processing","Signal transduction","mmu04310","Wnt signaling pathway - Mus musculus (house mouse)","35/1875","175/9574",0.2,1.02122666666667,0.139851621207664,0.475074632801078,0.63652577754207,0.427801581346366,"Cacybp/Camk2g/Ccnd3/Cer1/Csnk2b/Ctbp1/Ctnnbip1/Cxxc4/Daam1/Daam2/Dkk1/Fbxw11/Frat1/Gpc4/Lgr6/Map3k7/Nfatc1/Plcb3/Plcb4/Porcn/Prickle2/Prkcg/Rock2/Ror2/Rspo2/Sirt1/Smad3/Tbl1x/Tbl1xr1/Tle1/Tle2/Tle3/Trp53/Vangl2/Wnt3",35
"mmu03430","Genetic Information Processing","Replication and repair","mmu03430","Mismatch repair - Mus musculus (house mouse)","5/1875","23/9574",0.217391304347826,1.11002898550725,0.260707851030063,0.479108455474733,0.637077217590833,0.428172197797736,"Mlh1/Msh3/Rfc4/Rpa2/Ssbp1",5
"mmu04610","Organismal Systems","Immune system","mmu04610","Complement and coagulation cascades - Mus musculus (house mouse)","19/1875","94/9574",0.202127659574468,1.03209078014184,0.154293467394424,0.480134745973347,0.637077217590833,0.428172197797736,"Bdkrb1/C1s2/C3ar1/C9/Clu/F13a1/Fga/Klkb1/Kng1/Kng2/Mbl2/Plat/Plau/Plg/Serpinc1/Serpind1/Serpine1/Tfpi/Vtn",19
"mmu00120","Metabolism","Lipid metabolism","mmu00120","Primary bile acid biosynthesis - Mus musculus (house mouse)","4/1875","18/9574",0.222222222222222,1.1346962962963,0.282267802301984,0.481058307160425,0.637077217590833,0.428172197797736,"Acnat1/Acot8/Cyp39a1/Scp2",4
"mmu04917","Organismal Systems","Endocrine system","mmu04917","Prolactin signaling pathway - Mus musculus (house mouse)","15/1875","74/9574",0.202702702702703,1.03502702702703,0.149267356073618,0.487285037894976,0.642841415376834,0.432046248174088,"Akt1/Irf1/Kras/Map2k2/Mapk12/Pik3ca/Pik3cd/Pik3r1/Raf1/Rela/Shc1/Socs6/Sos1/Stat3/Stat5a",15
"mmu05415","Human Diseases","Cardiovascular disease","mmu05415","Diabetic cardiomyopathy - Mus musculus (house mouse)","43/1875","217/9574",0.19815668202765,1.01181443932412,0.0868724708636054,0.493152193692667,0.648088898224462,0.435573020442404,"Ace3/Akt1/Atp2a3/Camk2g/Col3a1/Cox4i1/Cox5a/Cox6b1/Cox6c/Cox7a2/Cox7b/Mapk12/Mpc1/Ncf1/Ndufa8/Ndufab1/Ndufb10/Ndufb6/Ndufb9/Ndufs2/Ndufs4/Ndufv2/Ndufv3/Nos3/Pdhb/Pik3ca/Pik3cd/Pik3r1/Plcb3/Plcb4/Ppp1ca/Prkcd/Prkcg/Rela/Slc25a31/Slc25a5/Smad3/Sp1/Tgfb2/Uqcrc1/Uqcrfs1/Vdac2/Vdac3",43
"mmu04659","Organismal Systems","Immune system","mmu04659","Th17 cell differentiation - Mus musculus (house mouse)","21/1875","105/9574",0.2,1.02122666666667,0.107927445235848,0.496408217696826,0.648554472811441,0.435885927714303,"Cd3g/Cd4/Gata3/Hif1a/Ifngr2/Ikbkb/Ikbkg/Il17f/Il1r1/Il4/Il6/Il6st/Jak1/Lck/Mapk12/Nfatc1/Nfkbie/Rela/Smad3/Stat3/Stat5a",21
"mmu04916","Organismal Systems","Endocrine system","mmu04916","Melanogenesis - Mus musculus (house mouse)","20/1875","100/9574",0.2,1.02122666666667,0.105298604470106,0.498405182294132,0.648554472811441,0.435885927714303,"Adcy3/Adcy6/Adcy7/Adcy9/Calm3/Camk2g/Creb3/Creb3l1/Creb3l2/Dct/Edn1/Gnai2/Gnao1/Kras/Map2k2/Plcb3/Plcb4/Prkcg/Raf1/Wnt3",20
"mmu04973","Organismal Systems","Digestive system","mmu04973","Carbohydrate digestion and absorption - Mus musculus (house mouse)","10/1875","49/9574",0.204081632653061,1.04206802721088,0.145688475787085,0.499178952834462,0.648554472811441,0.435885927714303,"Akt1/Atp1a2/Hk1/Hkdc1/Mgam/Pik3ca/Pik3cd/Pik3r1/Plcb3/Plcb4",10
"mmu04217","Cellular Processes","Cell growth and death","mmu04217","Necroptosis - Mus musculus (house mouse)","35/1875","177/9574",0.19774011299435,1.00968738229755,0.0641957037585098,0.505042125291108,0.653696033867359,0.439341511176773,"Bcl2/Bid/Birc3/Camk2g/Capn2/Cflar/Chmp2b/Chmp4b/Chmp4c/Cyld/Dnm1l/Eif2ak2/Fadd/Ifnar1/Ifngr2/Jak1/Mlkl/Nlrp3/Pgam5/Pla2g4a/Ppid/Rbck1/Slc25a31/Slc25a5/Spata2/Spata2l/Sqstm1/Stat3/Stat5a/Ticam2/Tnfaip3/Vdac2/Vdac3/Vps4b/Xiap",35
"mmu05140","Human Diseases","Infectious disease: parasitic","mmu05140","Leishmaniasis - Mus musculus (house mouse)","14/1875","70/9574",0.2,1.02122666666667,0.0879599779608624,0.513022698310981,0.661529268874686,0.444606137436109,"Elk1/Fcgr4/Ifngr2/Il12b/Il4/Irak4/Jak1/Map3k7/Mapk12/Ncf1/Rela/Tab2/Tgfb2/Traf6",14
"mmu00270","Metabolism","Amino acid metabolism","mmu00270","Cysteine and methionine metabolism - Mus musculus (house mouse)","11/1875","55/9574",0.2,1.02122666666667,0.077906731981842,0.523085515979843,0.671978771464743,0.451629126747824,"Bcat1/Bhmt/Dnmt1/Gclm/Got1/Got2/Il4i1/Lacc1/Mat2b/Mdh1/Sms",11
"mmu00350","Metabolism","Amino acid metabolism","mmu00350","Tyrosine metabolism - Mus musculus (house mouse)","8/1875","40/9574",0.2,1.02122666666667,0.0663867988408681,0.536875034076095,0.687119913015301,0.461805312107875,"Aox1/Aox3/Aox4/Dct/Got1/Got2/Gstz1/Il4i1",8
"mmu04623","Organismal Systems","Immune system","mmu04623","Cytosolic DNA-sensing pathway - Mus musculus (house mouse)","16/1875","82/9574",0.195121951219512,0.996318699186992,-0.0165210206423222,0.551145724488485,0.702762020444425,0.472318190815802,"Cxcl10/Ddx41/Fadd/G3bp1/Gsdme/Ikbkb/Ikbkg/Il6/Mlkl/Nlrp3/Polr1d/Polr2f/Polr3a/Polr3f/Rela/Zdhhc1",16
"mmu03030","Genetic Information Processing","Replication and repair","mmu03030","DNA replication - Mus musculus (house mouse)","7/1875","36/9574",0.194444444444444,0.992859259259259,-0.0211823120891181,0.575215076068305,0.728710224866705,0.489757677599535,"Mcm2/Prim1/Prim2/Rfc4/Rnaseh2a/Rpa2/Ssbp1",7
"mmu03010","Genetic Information Processing","Translation","mmu03010","Ribosome - Mus musculus (house mouse)","51/1875","265/9574",0.192452830188679,0.982689811320755,-0.141020006109446,0.581234643479371,0.728710224866705,0.489757677599535,"Gm10913/Gm13653/Gm14279/Gm17669/Gm5459/Gm5928/Gm6109/Gm8290/Mrpl13/Mrpl14/Mrpl16/Mrpl18/Mrpl19/Mrpl23/Mrpl28/Mrpl30/Mrpl33/Mrps12/Mrps18a/Mrps6/Rpl10/Rpl12/Rpl18a/Rpl21/Rpl22/Rpl22l1/Rpl24/Rpl27a/Rpl28/Rpl31/Rpl34/Rpl35a/Rpl36a/Rpl37rt/Rpl38/Rpl7/Rpl8/Rplp2/Rps13/Rps14/Rps15/Rps15a/Rps23/Rps26/Rps27/Rps27rt/Rps3a1/Rps6/Rps7/Rps9/Uba52",51
"mmu04622","Organismal Systems","Immune system","mmu04622","RIG-I-like receptor signaling pathway - Mus musculus (house mouse)","14/1875","73/9574",0.191780821917808,0.979258447488584,-0.087786055856964,0.582051915653366,0.728710224866705,0.489757677599535,"Azi2/Cxcl10/Cyld/Fadd/Ikbkb/Ikbkg/Il12b/Map3k7/Mapk12/Rela/Rnf125/Sike1/Traf6/Znfx1",14
"mmu05416","Human Diseases","Cardiovascular disease","mmu05416","Viral myocarditis - Mus musculus (house mouse)","18/1875","94/9574",0.191489361702128,0.977770212765957,-0.106881507293379,0.584112558520405,0.728710224866705,0.489757677599535,"Abl2/Actg1/Bid/Casp9/Cav1/Cxadr/Cycs/Cyct/Dag1/Eif4g2/Eif4g3/Fyn/Itgal/Lama1/Myh7/Sgce/Sntb2/Sspn",18
"mmu00053","Metabolism","Carbohydrate metabolism","mmu00053","Ascorbate and aldarate metabolism - Mus musculus (house mouse)","6/1875","31/9574",0.193548387096774,0.988283870967742,-0.0322425986059676,0.584712325130021,0.728710224866705,0.489757677599535,"Aldh1b1/Aldh2/Aldh7a1/Aldh9a1/Gusb/Ugt2b37",6
"mmu00640","Metabolism","Carbohydrate metabolism","mmu00640","Propanoate metabolism - Mus musculus (house mouse)","6/1875","31/9574",0.193548387096774,0.988283870967742,-0.0322425986059676,0.584712325130021,0.728710224866705,0.489757677599535,"Acss3/Echdc1/Echs1/Hadha/Hibch/Sucla2",6
"mmu00730","Metabolism","Metabolism of cofactors and vitamins","mmu00730","Thiamine metabolism - Mus musculus (house mouse)","3/1875","15/9574",0.2,1.02122666666667,0.0406002496832958,0.586367411263005,0.728710224866705,0.489757677599535,"Ak1/Ak2/Ak5",3
"mmu03266","Genetic Information Processing","Information processing in viruses","mmu03266","Virion - Herpesvirus - Mus musculus (house mouse)","2/1875","10/9574",0.2,1.02122666666667,0.0331412986201185,0.611629194150204,0.754696686278432,0.507222876461491,"Igf2r/Nectin2",2
"mmu00531","Metabolism","Glycan biosynthesis and metabolism","mmu00531","Glycosaminoglycan degradation - Mus musculus (house mouse)","4/1875","21/9574",0.19047619047619,0.972596825396825,-0.0620366220491486,0.611678363805843,0.754696686278432,0.507222876461491,"Arsb/Glb1/Gusb/Hexa",4
"mmu00564","Metabolism","Lipid metabolism","mmu00564","Glycerophospholipid metabolism - Mus musculus (house mouse)","19/1875","101/9574",0.188118811881188,0.960559735973597,-0.196636546205056,0.617786508024226,0.756788472329677,0.508628741568817,"Agpat4/Dgke/Dgkg/Dgki/Etnk1/Etnk2/Gpam/Gpat4/Gpcpd1/Mboat7/Pcyt1b/Pla2g4a/Pld1/Plpp2/Pnpla6/Ptdss1/Selenoi/Sgms1/Sgms2",19
"mmu04976","Organismal Systems","Digestive system","mmu04976","Bile secretion - Mus musculus (house mouse)","19/1875","101/9574",0.188118811881188,0.960559735973597,-0.196636546205056,0.617786508024226,0.756788472329677,0.508628741568817,"Abcb11/Abcb1b/Abcc2/Abcc3/Abcg5/Abcg8/Acnat1/Adcy3/Adcy6/Adcy7/Adcy9/Aqp4/Aqp8/Atp1a2/Cftr/Kcnn2/Slc10a1/Slc4a5/Ugt2b37",19
"mmu04744","Organismal Systems","Sensory system","mmu04744","Phototransduction - Mus musculus (house mouse)","5/1875","27/9574",0.185185185185185,0.94558024691358,-0.139737346932105,0.632127471964307,0.771600437308745,0.51858369117881,"Calm3/Gucy2e/Pde6g/Rcvrn/Sag",5
"mmu04960","Organismal Systems","Excretory system","mmu04960","Aldosterone-regulated sodium reabsorption - Mus musculus (house mouse)","7/1875","38/9574",0.184210526315789,0.94060350877193,-0.181041013883166,0.636328942631267,0.773974564973492,0.520179314804955,"Atp1a2/Kras/Nedd4l/Pik3ca/Pik3cd/Pik3r1/Prkcg",7
"mmu03083","Genetic Information Processing","Chromosome","mmu03083","Polycomb repressive complex - Mus musculus (house mouse)","16/1875","87/9574",0.183908045977011,0.939059003831418,-0.281781340480613,0.653360671065451,0.79188236811113,0.532214941280765,"Aebp2/Asxl3/Aurkb/Csnk2b/Hcfc1/Kdm2a/L3mbtl1/Mbd5/Pcgf6/Phc3/Rbbp4/Rbbp7/Ube2d1/Ube2d3/Usp7/Yy2",16
"mmu05133","Human Diseases","Infectious disease: bacterial","mmu05133","Pertussis - Mus musculus (house mouse)","14/1875","77/9574",0.181818181818182,0.928387878787879,-0.31134807674529,0.667065642616114,0.805646181046927,0.541465440077572,"C1s2/Calm3/Gnai2/Il12b/Il6/Irak4/Irf1/Irf8/Mapk12/Nlrp3/Rela/Ticam2/Tirap/Traf6",14
"mmu00450","Metabolism","Metabolism of other amino acids","mmu00450","Selenocompound metabolism - Mus musculus (house mouse)","3/1875","17/9574",0.176470588235294,0.901082352941177,-0.201439646513773,0.675445941996726,0.812905116157464,0.546344086047214,"Sephs1/Sepsecs/Txnrd3",3
"mmu00500","Metabolism","Carbohydrate metabolism","mmu00500","Starch and sucrose metabolism - Mus musculus (house mouse)","6/1875","35/9574",0.171428571428571,0.875337142857143,-0.364608828008386,0.70783278408303,0.846926346231226,0.569209359596865,"Agl/Gbe1/Hk1/Hkdc1/Mgam/Pgm2l1",6
"mmu05168","Human Diseases","Infectious disease: viral","mmu05168","Herpes simplex virus 1 infection - Mus musculus (house mouse)","39/1875","213/9574",0.183098591549296,0.934925821596244,-0.473963478728996,0.708652657050618,0.846926346231226,0.569209359596865,"Akt1/Bad/Bcl2/Bcl2l1/Bid/Birc3/Casp9/Cycs/Cyct/Daxx/Eif2ak2/Eif2b3/Eif2b5/Eif2s1/Fadd/Hcfc1/Ifnar1/Ifngr2/Ikbkb/Ikbkg/Il12b/Il6/Irak4/Jak1/Map3k7/Nectin2/Nxf1/Pik3ca/Pik3cd/Pik3r1/Ppp1ca/Ptpn11/Rela/Rheb/Sp100/Tab2/Traf6/Trp53/Zc3hav1",39
"mmu00130","Metabolism","Metabolism of cofactors and vitamins","mmu00130","Ubiquinone and other terpenoid-quinone biosynthesis - Mus musculus (house mouse)","2/1875","12/9574",0.166666666666667,0.851022222222222,-0.254826888177301,0.713330199507557,0.849556452885737,0.570977023728637,"Coq7/Ggcx",2
"mmu04081",NA,NA,"mmu04081","Hormone signaling - Mus musculus (house mouse)","40/1875","219/9574",0.182648401826484,0.932627092846271,-0.497729010693187,0.716563396694075,0.850454135176705,0.571580345569122,"Adcy3/Adcy6/Adcy7/Adcy9/Adra1a/Adrb1/Adrb3/Appl1/Avpr1a/Calcb/Dio1/Gh/Gm3785/Gna13/Gnai2/Gnao1/Gnb5/Gng12/Gper1/Heph/Igf1r/Nppa/Oprk1/Pik3ca/Pik3cd/Pik3r1/Plcb3/Plcb4/Ramp2/Rapgef4/Slc16a10/Slc40a1/Smad1/Smad5/Sst/Stat3/Stat5a/Thra/Thrb/Tshb",40
"mmu00563","Metabolism","Glycan biosynthesis and metabolism","mmu00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Mus musculus (house mouse)","5/1875","30/9574",0.166666666666667,0.851022222222222,-0.403296459642814,0.726840456441436,0.859676815722112,0.577778802035116,"Gpld1/Pgap2/Pigc/Pigu/Pigx",5
"mmu04913","Organismal Systems","Endocrine system","mmu04913","Ovarian steroidogenesis - Mus musculus (house mouse)","11/1875","64/9574",0.171875,0.877616666666667,-0.484763053064814,0.733465214925487,0.864531163984337,0.581041353115144,"Acot4/Adcy3/Adcy6/Adcy7/Adcy9/Cyp19a1/Cyp1b1/Cyp2j9/Igf1r/Pla2g4a/Star",11
"mmu03060","Genetic Information Processing","Folding, sorting and degradation","mmu03060","Protein export - Mus musculus (house mouse)","7/1875","42/9574",0.166666666666667,0.851022222222222,-0.477487081192417,0.741955810863857,0.871543983309257,0.585754587524098,"Arxes2/Hspa5/Sec11c/Sec61g/Srp14/Srp68/Srp9",7
"mmu03008","Genetic Information Processing","Translation","mmu03008","Ribosome biogenesis in eukaryotes - Mus musculus (house mouse)","22/1875","125/9574",0.176,0.898679466666667,-0.56268722450696,0.746539533900587,0.871912835012095,0.586002488469077,"Csnk2b/Dkc1/Fcf1/Gtpbp4/Imp4/Lsg1/Mdn1/Nat10/Nob1/Nop58/Nxf1/Nxt2/Ran/Rbm28/Rexo1/Riok1/Sbds/Tbl3/Utp15/Utp4/Utp6/Wdr75",22
"mmu04726","Organismal Systems","Nervous system","mmu04726","Serotonergic synapse - Mus musculus (house mouse)","24/1875","136/9574",0.176470588235294,0.901082352941177,-0.573338031067233,0.748702609912121,0.871912835012095,0.586002488469077,"App/Araf/Cacna1c/Cyp2c23/Cyp2j9/Gm3785/Gnai2/Gnao1/Gnb5/Gng12/Htr1d/Htr2a/Itpr2/Kcnj9/Kcnn2/Kras/Pla2g4a/Plcb3/Plcb4/Prkcg/Raf1/Slc18a1/Slc6a4/Tph1",24
"mmu05323","Human Diseases","Immune disease","mmu05323","Rheumatoid arthritis - Mus musculus (house mouse)","15/1875","87/9574",0.172413793103448,0.880367816091954,-0.553159929532156,0.749895878508945,0.871912835012095,0.586002488469077,"Atp6v0a2/Atp6v0a4/Atp6v0b/Atp6v0c/Atp6v0d1/Atp6v0d2/Atp6v1e1/Atp6v1f/Atp6v1h/Csf1/Il6/Itgal/Tek/Tgfb2/Tnfsf13b",15
"mmu03264","Genetic Information Processing","Information processing in viruses","mmu03264","Virion - Flavivirus and Alphavirus - Mus musculus (house mouse)","2/1875","13/9574",0.153846153846154,0.785558974358974,-0.381799537931341,0.75520482810831,0.875119108247129,0.588157387466998,"Mxra8/Timd2",2
"mmu04972","Organismal Systems","Digestive system","mmu04972","Pancreatic secretion - Mus musculus (house mouse)","20/1875","115/9574",0.173913043478261,0.888023188405797,-0.596158733292645,0.758853277477189,0.876386108332242,0.589008923507016,"Adcy3/Adcy6/Adcy7/Adcy9/Atp1a2/Atp2a3/Atp2b2/Atp2b4/Bst1/Cd38/Cftr/Clca2/Clca3a2/Gm2663/Itpr2/Plcb3/Plcb4/Prkcg/Rab11a/Slc26a3",20
"mmu04975","Organismal Systems","Digestive system","mmu04975","Fat digestion and absorption - Mus musculus (house mouse)","7/1875","43/9574",0.162790697674419,0.831231007751938,-0.547350042112416,0.764654355786581,0.880122295418783,0.591519971449174,"Abcg5/Abcg8/Acat3/Apoa1/Got2/Plpp2/Slc27a1",7
"mmu00983","Metabolism","Xenobiotics biodegradation and metabolism","mmu00983","Drug metabolism - other enzymes - Mus musculus (house mouse)","16/1875","95/9574",0.168421052631579,0.859980350877193,-0.676825997034559,0.787460551816199,0.903341034357713,0.607125016186402,"Ces1c/Dpys/Gsta3/Gsto2/Gstt2/Gstt3/Gstt4/Gusb/Mgst2/Mgst3/Mpo/Nme1/Rrm1/Tk2/Uck1/Ugt2b37",16
"mmu04950","Human Diseases","Endocrine and metabolic disease","mmu04950","Maturity onset diabetes of the young - Mus musculus (house mouse)","4/1875","27/9574",0.148148148148148,0.756464197530864,-0.625343648031186,0.803922187311997,0.91915103416005,0.617750733408166,"Hhex/Hnf4a/Pax6/Pklr",4
"mmu00360","Metabolism","Amino acid metabolism","mmu00360","Phenylalanine metabolism - Mus musculus (house mouse)","3/1875","21/9574",0.142857142857143,0.729447619047619,-0.612489466811471,0.809335175948093,0.922265665615268,0.619844041030363,"Got1/Got2/Il4i1",3
"mmu04390","Environmental Information Processing","Signal transduction","mmu04390","Hippo signaling pathway - Mus musculus (house mouse)","27/1875","158/9574",0.170886075949367,0.872567088607595,-0.797047914088655,0.814480023029408,0.923229695867465,0.620491954564906,"Actg1/Ajuba/Birc3/Birc5/Bmp2/Ccnd3/Csnk1d/Ctnna1/Ctnna2/Fbxw11/Gdf6/Limd1/Pard3/Pard6g/Patj/Ppp1ca/Ppp2ca/Prkci/Serpine1/Smad1/Smad3/Tead2/Tead4/Tgfb2/Trp53bp2/Wnt3/Wwc1",27
"mmu05217","Human Diseases","Cancer: specific types","mmu05217","Basal cell carcinoma - Mus musculus (house mouse)","10/1875","63/9574",0.158730158730159,0.810497354497354,-0.744697621532935,0.815564425212367,0.923229695867465,0.620491954564906,"Bmp2/Cdkn1a/Ddb2/Gadd45g/Gli3/Polk/Ptch1/Ptch2/Trp53/Wnt3",10
"mmu04964","Organismal Systems","Excretory system","mmu04964","Proximal tubule bicarbonate reclamation - Mus musculus (house mouse)","3/1875","22/9574",0.136363636363636,0.696290909090909,-0.703767943668868,0.834428455668401,0.941476843073228,0.63275565024716,"Atp1a2/Gls/Mdh1",3
"mmu04061","Environmental Information Processing","Signaling molecules and interaction","mmu04061","Viral protein interaction with cytokine and cytokine receptor - Mus musculus (house mouse)","15/1875","95/9574",0.157894736842105,0.806231578947368,-0.936636433488946,0.858046572833986,0.964744162765829,0.648393345544627,"Ccl22/Ccl9/Ccr4/Ccr9/Csf1/Csf1r/Cxcl10/Cxcr5/Il10rb/Il18r1/Il18rap/Il22ra1/Il6/Il6st/Xcr1",15
"mmu00040","Metabolism","Carbohydrate metabolism","mmu00040","Pentose and glucuronate interconversions - Mus musculus (house mouse)","5/1875","36/9574",0.138888888888889,0.709185185185185,-0.862673830517403,0.860675550455813,0.964744162765829,0.648393345544627,"Akr1b10/Akr1b8/Fggy/Gusb/Ugt2b37",5
"mmu03265","Genetic Information Processing","Information processing in viruses","mmu03265","Virion - Ebolavirus, Lyssavirus and Morbillivirus - Mus musculus (house mouse)","2/1875","17/9574",0.117647058823529,0.600721568627451,-0.813105734595872,0.873818886591551,0.976286247885674,0.656150646883421,"Npc1/Slamf1",2
"mmu03260","Genetic Information Processing","Information processing in viruses","mmu03260","Virion - Human immunodeficiency virus - Mus musculus (house mouse)","1/1875","10/9574",0.1,0.510613333333333,-0.764081799342231,0.887043438086803,0.987843828778485,0.66391836275123,"Cd4",1
"mmu01250","Metabolism","Global and overview maps","mmu01250","Biosynthesis of nucleotide sugars - Mus musculus (house mouse)","5/1875","38/9574",0.131578947368421,0.671859649122807,-1.0001745993829,0.890845885020706,0.988397890966033,0.66429074151162,"Hk1/Hkdc1/Nagk/Pgm3/Pmm2",5
"mmu00592","Metabolism","Lipid metabolism","mmu00592","alpha-Linolenic acid metabolism - Mus musculus (house mouse)","3/1875","25/9574",0.12,0.612736,-0.956765904368698,0.893304216324986,0.988397890966033,0.66429074151162,"Acaa1a/Fads2/Pla2g4a",3
"mmu04640","Organismal Systems","Immune system","mmu04640","Hematopoietic cell lineage - Mus musculus (house mouse)","14/1875","94/9574",0.148936170212766,0.760487943262411,-1.15158140604459,0.903675258102335,0.995896774853334,0.669330654266933,"Cd19/Cd38/Cd3g/Cd4/Csf1/Csf1r/Fcer2a/Il1r1/Il4/Il6/Il7/Itga1/Mme/Tfrc",14
"mmu00520","Metabolism","Carbohydrate metabolism","mmu00520","Amino sugar and nucleotide sugar metabolism - Mus musculus (house mouse)","7/1875","52/9574",0.134615384615385,0.687364102564103,-1.11553687794559,0.906863455198309,0.995896774853334,0.669330654266933,"Hexa/Hk1/Hkdc1/Nagk/Npl/Pgm3/Pmm2",7
"mmu03082","Genetic Information Processing","Chromosome","mmu03082","ATP-dependent chromatin remodeling - Mus musculus (house mouse)","21/1875","136/9574",0.154411764705882,0.78844705882353,-1.22618511829817,0.912276004007298,0.995896774853334,0.669330654266933,"Actg1/Actr5/Actr8/Arid1a/Bcl7c/Bicral/Brd9/Cdk2ap1/Cecr2/Chd3/Chd4/Ing3/Mbd3/Mta2/Nfrkb/Phf10/Rbbp4/Rbbp7/Smarcc1/Smarcd1/Yy2",21
"mmu04060","Environmental Information Processing","Signaling molecules and interaction","mmu04060","Cytokine-cytokine receptor interaction - Mus musculus (house mouse)","49/1875","294/9574",0.166666666666667,0.851022222222222,-1.28034990803346,0.914396209215222,0.995896774853334,0.669330654266933,"Acvr1c/Acvr2a/Bmp2/Bmp3/Ccl22/Ccl9/Ccr4/Ccr9/Cd27/Cd4/Csf1/Csf1r/Csf2rb/Csf2rb2/Cxcl10/Cxcr5/Cxcr6/Eda2r/Edar/Gdf11/Gdf6/Gh/Ifnar1/Ifngr2/Il10rb/Il12b/Il15ra/Il16/Il17c/Il17f/Il17ra/Il18r1/Il18rap/Il1r1/Il22ra1/Il25/Il31ra/Il4/Il6/Il6st/Il7/Tgfb2/Tnfrsf13b/Tnfrsf17/Tnfrsf21/Tnfrsf9/Tnfsf13b/Tnfsf18/Xcr1",49
"mmu05204","Human Diseases","Cancer: overview","mmu05204","Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)","13/1875","90/9574",0.144444444444444,0.737552592592593,-1.23445503298169,0.918709071539303,0.995896774853334,0.669330654266933,"Cyp1b1/Cyp2c23/Cyp3a13/Cyp3a41b/Cyp3a44/Gsta3/Gsto2/Gstt2/Gstt3/Gstt4/Mgst2/Mgst3/Ugt2b37",13
