GeneNames,value1,value2,log2.Fold_change.,log2.Fold_change..normalized,p.value,q.value.Benjamini.et.al..1995.,q.value.Storey.et.al..2003.,Signature.p.value...0.001.,Test.1.G,Test.2.G,Test.3.G,control.1.G,control.2.G,control.3.G,change,label,FDR
Myh3,40,3,3.736966,3.857856,1.50E-10,8.96E-10,8.93E-10,TRUE,9,30,1,1,1,1,Up,NA,9.22E-10
Myh7,213,3,6.149747,6.270637,0,0,0,TRUE,135,77,1,1,1,1,Up,NA,0
Myh7b,45,3,3.906891,4.027781,4.96E-12,3.15E-11,3.14E-11,TRUE,27,17,1,1,1,1,Up,NA,3.23E-11
Myl12a,207,3,6.108524,6.229415,0,0,0,TRUE,205,1,1,1,1,1,Up,NA,0
Myl2,1000,34,4.878321,4.999212,0,0,0,TRUE,396,603,1,10,1,23,Up,NA,0
Myl4,50,5,3.321928,3.442818,8.69E-12,5.47E-11,5.47E-11,TRUE,14,35,1,1,3,1,Up,NA,5.64E-11
Myl6b,31,3,3.369234,3.490124,6.37E-08,3.33E-07,3.31E-07,TRUE,1,29,1,1,1,1,Up,NA,3.42E-07
Myl9,41,3,3.77259,3.89348,7.62E-11,4.60E-10,4.58E-10,TRUE,29,11,1,1,1,1,Up,NA,4.73E-10
Mylf.ps,71,3,4.564785,4.685675,0,0,0,TRUE,1,69,1,1,1,1,Up,NA,0
Mylk2,319,38,3.069485,3.190375,0,0,0,TRUE,237,81,1,36,1,1,Up,NA,0
Mylk3,93,3,4.954196,5.075086,0,0,0,TRUE,43,49,1,1,1,1,Up,NA,0
Mylk4,152,3,5.662965,5.783855,0,0,0,TRUE,23,128,1,1,1,1,Up,NA,0
Mynn,865,7,6.949201,7.070092,0,0,0,TRUE,517,347,1,5,1,1,Up,NA,0
Myo10,635,4,7.310613,7.431503,0,0,0,TRUE,173,433,29,1,1,2,Up,NA,0
Myo18a,111,3,5.209453,5.330344,0,0,0,TRUE,57,53,1,1,1,1,Up,NA,0
Myo1b,502,3,7.386581,7.507471,0,0,0,TRUE,154,347,1,1,1,1,Up,NA,0
Myo1c,31,3,3.369234,3.490124,6.37E-08,3.33E-07,3.31E-07,TRUE,10,20,1,1,1,1,Up,NA,3.42E-07
Myo1e,115,6,4.260528,4.381418,0,0,0,TRUE,31,83,1,4,1,1,Up,NA,0
Myo1f,615,5,6.942515,7.063405,0,0,0,TRUE,26,22,567,3,1,1,Up,NA,0
Myo1h,51,3,4.087463,4.208353,8.00E-14,5.42E-13,5.40E-13,TRUE,6,44,1,1,1,1,Up,NA,5.56E-13
Myo3a,284,31,3.195551,3.316441,0,0,0,TRUE,70,50,164,1,1,29,Up,NA,0
Myo5b,329,3,6.776981,6.897871,0,0,0,TRUE,24,304,1,1,1,1,Up,NA,0
Myo7b,56,3,4.222392,4.343283,2.55E-15,1.81E-14,1.81E-14,TRUE,10,45,1,1,1,1,Up,NA,1.86E-14
Myocd,2923,563,2.376243,2.497133,0,0,0,TRUE,855,2067,1,561,1,1,Up,NA,0
Myom1,248,3,6.369234,6.490124,0,0,0,TRUE,244,3,1,1,1,1,Up,NA,0
Myom2,28,3,3.222392,3.343283,4.63E-07,2.30E-06,2.28E-06,TRUE,10,17,1,1,1,1,Up,NA,2.37E-06
Myoz2,1708,3,9.15313,9.27402,0,0,0,TRUE,1034,673,1,1,1,1,Up,NA,0
Mypopos,47,3,3.969626,4.090517,1.26E-12,8.17E-12,8.14E-12,TRUE,7,39,1,1,1,1,Up,NA,8.39E-12
Myt1,43,3,3.841302,3.962192,1.95E-11,1.20E-10,1.20E-10,TRUE,41,1,1,1,1,1,Up,NA,1.24E-10
Myt1l,238,24,3.309855,3.430745,0,0,0,TRUE,80,51,107,4,19,1,Up,NA,0
Mzf1,27,3,3.169925,3.290815,8.92E-07,4.35E-06,4.31E-06,TRUE,1,25,1,1,1,1,Up,NA,4.47E-06
n.R5s150,74,3,4.624491,4.745381,0,0,0,TRUE,70,3,1,1,1,1,Up,NA,0
n.R5s58,45,3,3.906891,4.027781,4.96E-12,3.15E-11,3.14E-11,TRUE,26,18,1,1,1,1,Up,NA,3.23E-11
n.R5s79,51,3,4.087463,4.208353,8.00E-14,5.42E-13,5.40E-13,TRUE,1,1,49,1,1,1,Up,NA,5.56E-13
Naa10,32,3,3.415037,3.535928,3.28E-08,1.74E-07,1.73E-07,TRUE,30,1,1,1,1,1,Up,NA,1.79E-07
Naa15,172,3,5.841302,5.962192,0,0,0,TRUE,166,1,5,1,1,1,Up,NA,0
Naa20,126,19,2.729352,2.850243,0,0,0,TRUE,77,48,1,1,1,17,Up,NA,0
Naa25,43,7,2.61891,2.7398,1.60E-08,8.69E-08,8.69E-08,TRUE,4,31,8,1,5,1,Up,NA,8.99E-08
Naa35,49,10,2.292782,2.413672,2.03E-08,1.09E-07,1.09E-07,TRUE,24,24,1,8,1,1,Up,NA,1.12E-07
Nab1,30,3,3.321928,3.442818,1.24E-07,6.36E-07,6.33E-07,TRUE,17,12,1,1,1,1,Up,NA,6.54E-07
Naca,63,3,4.392317,4.513208,0,0,0,TRUE,23,39,1,1,1,1,Up,NA,0
Nadk,29,3,3.273018,3.393909,2.40E-07,1.21E-06,1.20E-06,TRUE,18,10,1,1,1,1,Up,NA,1.24E-06
Nagk,259,13,4.316369,4.437259,0,0,0,TRUE,226,32,1,1,1,11,Up,NA,0
Naif1,204,3,6.087463,6.208353,0,0,0,TRUE,164,39,1,1,1,1,Up,NA,0
Naip2,49,3,4.029747,4.150638,3.18E-13,2.11E-12,2.10E-12,TRUE,9,39,1,1,1,1,Up,NA,2.17E-12
Nanos1,59,3,4.297681,4.418571,3.33E-16,2.44E-15,2.43E-15,TRUE,5,53,1,1,1,1,Up,NA,2.50E-15
Nap1l1,124,3,5.369234,5.490124,0,0,0,TRUE,45,46,33,1,1,1,Up,NA,0
Napg,406,21,4.273018,4.393909,0,0,0,TRUE,40,62,304,19,1,1,Up,NA,0
Napsa,21,3,2.807355,2.928245,4.29E-05,0.000185542,0.000184137,TRUE,19,1,1,1,1,1,Up,NA,0.000191319
Narf,65,3,4.437405,4.558295,0,0,0,TRUE,20,1,44,1,1,1,Up,NA,0
Narfl,20,3,2.736966,2.857856,8.09E-05,0.000341308,0.000338691,TRUE,10,9,1,1,1,1,Up,NA,0.000352133
Nars,22,3,2.874469,2.995359,2.27E-05,0.000100078,9.95E-05,TRUE,11,7,4,1,1,1,Up,NA,0.000103306
Nat10,34,3,3.5025,3.623391,8.61E-09,4.71E-08,4.69E-08,TRUE,18,15,1,1,1,1,Up,NA,4.84E-08
Nat8f1,22,3,2.874469,2.995359,2.27E-05,0.000100078,9.95E-05,TRUE,1,20,1,1,1,1,Up,NA,0.000103306
Nat8f3,21,3,2.807355,2.928245,4.29E-05,0.000185542,0.000184137,TRUE,7,13,1,1,1,1,Up,NA,0.000191319
Nat8l,519,8,6.019591,6.140481,0,0,0,TRUE,517,1,1,6,1,1,Up,NA,0
Nat9,172,3,5.841302,5.962192,0,0,0,TRUE,170,1,1,1,1,1,Up,NA,0
Nav1,130,4,5.022368,5.143258,0,0,0,TRUE,114,15,1,2,1,1,Up,NA,0
Naxe,19,3,2.662965,2.783855,0.000151596,0.000623237,0.000617271,TRUE,17,1,1,1,1,1,Up,NA,0.000642239
Nbas,45,5,3.169925,3.290815,2.24E-10,1.33E-09,1.33E-09,TRUE,18,26,1,1,3,1,Up,NA,1.37E-09
Nbdy,62,3,4.369234,4.490124,0,0,0,TRUE,60,1,1,1,1,1,Up,NA,0
Nbea,2558,465,2.459714,2.580604,0,0,0,TRUE,764,100,1694,33,431,1,Up,NA,0
Nbeal1,1180,15,6.297681,6.418571,0,0,0,TRUE,900,279,1,13,1,1,Up,NA,0
Nbeal2,58,3,4.273018,4.393909,6.66E-16,4.83E-15,4.81E-15,TRUE,4,7,47,1,1,1,Up,NA,4.95E-15
Ncam1,562,69,3.025902,3.146792,0,0,0,TRUE,93,48,421,18,27,24,Up,NA,0
Ncan,1548,36,5.426265,5.547155,0,0,0,TRUE,865,641,42,34,1,1,Up,NA,0
Ncapd3,49,3,4.029747,4.150638,3.18E-13,2.11E-12,2.10E-12,TRUE,16,32,1,1,1,1,Up,NA,2.17E-12
Ncaph2,38,3,3.662965,3.783855,5.83E-10,3.38E-09,3.36E-09,TRUE,20,17,1,1,1,1,Up,NA,3.47E-09
Ncbp3,3123,193,4.01626,4.13715,0,0,0,TRUE,1874,1248,1,1,191,1,Up,NA,0
Nceh1,320,54,2.567041,2.687931,0,0,0,TRUE,318,1,1,1,1,52,Up,NA,0
Ncf1,277,3,6.52878,6.64967,0,0,0,TRUE,22,254,1,1,1,1,Up,NA,0
Nck1,19,3,2.662965,2.783855,0.000151596,0.000623237,0.000617271,TRUE,17,1,1,1,1,1,Up,NA,0.000642239
Nckap1,68,3,4.5025,4.623391,0,0,0,TRUE,61,6,1,1,1,1,Up,NA,0
Nckap1l,225,3,6.228819,6.349709,0,0,0,TRUE,135,75,15,1,1,1,Up,NA,0
Nckap5,142,3,5.564785,5.685675,0,0,0,TRUE,43,98,1,1,1,1,Up,NA,0
Nckap5l,55,3,4.196397,4.317287,5.00E-15,3.52E-14,3.51E-14,TRUE,10,44,1,1,1,1,Up,NA,3.61E-14
Nckap5los,28,3,3.222392,3.343283,4.63E-07,2.30E-06,2.28E-06,TRUE,6,21,1,1,1,1,Up,NA,2.37E-06
Nckipsd,58,3,4.273018,4.393909,6.66E-16,4.83E-15,4.81E-15,TRUE,25,32,1,1,1,1,Up,NA,4.95E-15
Ncmap,23,3,2.938599,3.05949,1.20E-05,5.39E-05,5.35E-05,TRUE,1,21,1,1,1,1,Up,NA,5.55E-05
Ncoa1,1768,96,4.20294,4.32383,0,0,0,TRUE,1715,52,1,1,1,94,Up,NA,0
Ncoa2,8030,61,7.040447,7.161337,0,0,0,TRUE,2117,5724,189,7,1,53,Up,NA,0
Ncoa5,366,72,2.345775,2.466665,0,0,0,TRUE,355,10,1,5,12,55,Up,NA,0
Ncor1,296,17,4.121991,4.242881,0,0,0,TRUE,262,33,1,15,1,1,Up,NA,0
Nctc1,57,3,4.247928,4.368818,1.22E-15,8.76E-15,8.73E-15,TRUE,21,35,1,1,1,1,Up,NA,8.98E-15
Ndc1,124,3,5.369234,5.490124,0,0,0,TRUE,117,6,1,1,1,1,Up,NA,0
Ndel1,337,3,6.811642,6.932532,0,0,0,TRUE,144,119,74,1,1,1,Up,NA,0
Ndfip1,94,11,3.095157,3.216047,0,0,0,TRUE,1,1,92,1,1,9,Up,NA,0
Ndor1,19,3,2.662965,2.783855,0.000151596,0.000623237,0.000617271,TRUE,17,1,1,1,1,1,Up,NA,0.000642239
Ndrg3,351,3,6.870365,6.991255,0,0,0,TRUE,304,46,1,1,1,1,Up,NA,0
Ndst1,94,19,2.306661,2.427552,6.44E-15,4.51E-14,4.51E-14,TRUE,30,63,1,17,1,1,Up,NA,4.64E-14
Ndst3,284,3,6.564785,6.685675,0,0,0,TRUE,20,263,1,1,1,1,Up,NA,0
Ndufa8,20,3,2.736966,2.857856,8.09E-05,0.000341308,0.000338691,TRUE,18,1,1,1,1,1,Up,NA,0.000352133
Ndufa9,52,3,4.115477,4.236367,4.01E-14,2.74E-13,2.74E-13,TRUE,43,8,1,1,1,1,Up,NA,2.81E-13
Ndufab1,267,33,3.016302,3.137192,0,0,0,TRUE,257,9,1,1,31,1,Up,NA,0
Ndufaf4,50,3,4.058894,4.179784,1.60E-13,1.07E-12,1.07E-12,TRUE,35,14,1,1,1,1,Up,NA,1.10E-12
Ndufaf7,97,3,5.01495,5.135841,0,0,0,TRUE,22,74,1,1,1,1,Up,NA,0
Ndufb10,58,3,4.273018,4.393909,6.66E-16,4.83E-15,4.81E-15,TRUE,47,10,1,1,1,1,Up,NA,4.95E-15
Ndufb6,105,17,2.626783,2.747673,0,0,0,TRUE,78,26,1,15,1,1,Up,NA,0
Ndufb9,254,3,6.403722,6.524612,0,0,0,TRUE,252,1,1,1,1,1,Up,NA,0
Ndufs2,111,3,5.209453,5.330344,0,0,0,TRUE,95,15,1,1,1,1,Up,NA,0
Ndufs4,37,3,3.624491,3.745381,1.15E-09,6.54E-09,6.51E-09,TRUE,22,14,1,1,1,1,Up,NA,6.73E-09
Ndufv2,181,3,5.914883,6.035774,0,0,0,TRUE,9,1,171,1,1,1,Up,NA,0
Ndufv3,58,3,4.273018,4.393909,6.66E-16,4.83E-15,4.81E-15,TRUE,56,1,1,1,1,1,Up,NA,4.95E-15
Neat1,13167,1230,3.420196,3.541087,0,0,0,TRUE,1423,181,11563,5,57,1168,Up,NA,0
Neb,222,49,2.179706,2.300596,0,0,0,TRUE,112,109,1,3,1,45,Up,NA,0
Necab1,104,3,5.115477,5.236367,0,0,0,TRUE,102,1,1,1,1,1,Up,NA,0
Necap1,444,3,7.209453,7.330344,0,0,0,TRUE,438,5,1,1,1,1,Up,NA,0
Necap2,23,3,2.938599,3.05949,1.20E-05,5.39E-05,5.35E-05,TRUE,21,1,1,1,1,1,Up,NA,5.55E-05
Nectin2,38,3,3.662965,3.783855,5.83E-10,3.38E-09,3.36E-09,TRUE,5,32,1,1,1,1,Up,NA,3.47E-09
Nectin3,7491,31,7.916746,8.037636,0,0,0,TRUE,213,21,7257,29,1,1,Up,NA,0
Nedd4l,969,7,7.112998,7.233888,0,0,0,TRUE,787,177,5,5,1,1,Up,NA,0
Neil3,20,3,2.736966,2.857856,8.09E-05,0.000341308,0.000338691,TRUE,12,7,1,1,1,1,Up,NA,0.000352133
Nek1,258,7,5.203872,5.324763,0,0,0,TRUE,199,10,49,1,5,1,Up,NA,0
Nek10,267,3,6.475733,6.596624,0,0,0,TRUE,26,30,211,1,1,1,Up,NA,0
Nek11,173,17,3.347165,3.468056,0,0,0,TRUE,107,65,1,6,10,1,Up,NA,0
Nek7,105,13,3.013806,3.134696,0,0,0,TRUE,12,44,49,11,1,1,Up,NA,0
Nek8,162,13,3.63941,3.7603,0,0,0,TRUE,57,104,1,11,1,1,Up,NA,0
Nek9,63,12,2.392317,2.513208,7.34E-11,4.45E-10,4.45E-10,TRUE,24,38,1,8,3,1,Up,NA,4.59E-10
Nelfb,32,3,3.415037,3.535928,3.28E-08,1.74E-07,1.73E-07,TRUE,16,15,1,1,1,1,Up,NA,1.79E-07
Nemp1,23,3,2.938599,3.05949,1.20E-05,5.39E-05,5.35E-05,TRUE,9,13,1,1,1,1,Up,NA,5.55E-05
Nemp2,89,3,4.890771,5.011661,0,0,0,TRUE,26,1,62,1,1,1,Up,NA,0
Nenf,71,3,4.564785,4.685675,0,0,0,TRUE,69,1,1,1,1,1,Up,NA,0
Neo1,161,3,5.745954,5.866845,0,0,0,TRUE,74,42,45,1,1,1,Up,NA,0
Nespas,21,3,2.807355,2.928245,4.29E-05,0.000185542,0.000184137,TRUE,14,6,1,1,1,1,Up,NA,0.000191319
Net1,102,3,5.087463,5.208353,0,0,0,TRUE,71,30,1,1,1,1,Up,NA,0
Neto1,32,3,3.415037,3.535928,3.28E-08,1.74E-07,1.73E-07,TRUE,6,1,25,1,1,1,Up,NA,1.79E-07
Neu1,134,3,5.481127,5.602017,0,0,0,TRUE,20,4,110,1,1,1,Up,NA,0
Neu4,1097,3,8.514385,8.635275,0,0,0,TRUE,659,437,1,1,1,1,Up,NA,0
Neurl4,33,3,3.459432,3.580322,1.68E-08,9.06E-08,9.02E-08,TRUE,31,1,1,1,1,1,Up,NA,9.32E-08
Nfam1,11987,305,5.296518,5.417408,0,0,0,TRUE,5295,6614,78,303,1,1,Up,NA,0
Nfat5,448,19,4.559427,4.680318,0,0,0,TRUE,152,154,142,9,9,1,Up,NA,0
Nfatc1,126,3,5.392317,5.513208,0,0,0,TRUE,114,11,1,1,1,1,Up,NA,0
Nfatc2,38,3,3.662965,3.783855,5.83E-10,3.38E-09,3.36E-09,TRUE,27,10,1,1,1,1,Up,NA,3.47E-09
Nfe2,32,3,3.415037,3.535928,3.28E-08,1.74E-07,1.73E-07,TRUE,3,28,1,1,1,1,Up,NA,1.79E-07
Nfe2l1,92,9,3.353637,3.474527,0,0,0,TRUE,1,1,90,1,7,1,Up,NA,0
Nfkb1,73,3,4.604862,4.725752,0,0,0,TRUE,45,27,1,1,1,1,Up,NA,0
Nfkbid,69,9,2.938599,3.05949,3.38E-14,2.32E-13,2.32E-13,TRUE,31,37,1,7,1,1,Up,NA,2.39E-13
Nfkbie,92,3,4.938599,5.05949,0,0,0,TRUE,40,51,1,1,1,1,Up,NA,0
Nfrkb,71,14,2.342392,2.463282,8.26E-12,5.20E-11,5.20E-11,TRUE,13,57,1,12,1,1,Up,NA,5.36E-11
Nfx1,184,3,5.938599,6.05949,0,0,0,TRUE,74,109,1,1,1,1,Up,NA,0
Nfya,21,3,2.807355,2.928245,4.29E-05,0.000185542,0.000184137,TRUE,1,19,1,1,1,1,Up,NA,0.000191319
Nfyc,232,10,4.536053,4.656943,0,0,0,TRUE,223,8,1,8,1,1,Up,NA,0
Ngp,69,3,4.523562,4.644452,0,0,0,TRUE,31,37,1,1,1,1,Up,NA,0
Nhlrc2,250,7,5.158429,5.27932,0,0,0,TRUE,119,130,1,5,1,1,Up,NA,0
Nicn1,25,3,3.058894,3.179784,3.29E-06,1.54E-05,1.53E-05,TRUE,10,14,1,1,1,1,Up,NA,1.59E-05
Nid1,23,3,2.938599,3.05949,1.20E-05,5.39E-05,5.35E-05,TRUE,17,5,1,1,1,1,Up,NA,5.55E-05
Nid2,20,3,2.736966,2.857856,8.09E-05,0.000341308,0.000338691,TRUE,4,15,1,1,1,1,Up,NA,0.000352133
Nif3l1,56,5,3.485427,3.606317,1.68E-13,1.12E-12,1.12E-12,TRUE,33,22,1,3,1,1,Up,NA,1.15E-12
Nim1k,1301,16,6.345405,6.466295,0,0,0,TRUE,721,579,1,14,1,1,Up,NA,0
Nin,441,27,4.029747,4.150638,0,0,0,TRUE,250,190,1,1,15,11,Up,NA,0
Ninl,21,3,2.807355,2.928245,4.29E-05,0.000185542,0.000184137,TRUE,19,1,1,1,1,1,Up,NA,0.000191319
Nipa2,447,3,7.219169,7.340059,0,0,0,TRUE,351,1,95,1,1,1,Up,NA,0
Nipal1,109,3,5.183222,5.304112,0,0,0,TRUE,67,41,1,1,1,1,Up,NA,0
Nipal2,40,3,3.736966,3.857856,1.50E-10,8.96E-10,8.93E-10,TRUE,10,29,1,1,1,1,Up,NA,9.22E-10
Nipal3,51,3,4.087463,4.208353,8.00E-14,5.42E-13,5.40E-13,TRUE,14,36,1,1,1,1,Up,NA,5.56E-13
Nipal4,323,3,6.750428,6.871318,0,0,0,TRUE,245,67,11,1,1,1,Up,NA,0
Nipsnap1,51,3,4.087463,4.208353,8.00E-14,5.42E-13,5.40E-13,TRUE,25,25,1,1,1,1,Up,NA,5.56E-13
Nkain2,89,3,4.890771,5.011661,0,0,0,TRUE,79,9,1,1,1,1,Up,NA,0
Nkain4,40,3,3.736966,3.857856,1.50E-10,8.96E-10,8.93E-10,TRUE,1,38,1,1,1,1,Up,NA,9.22E-10
Nkapl,76,3,4.662965,4.783855,0,0,0,TRUE,29,46,1,1,1,1,Up,NA,0
Nkrf,32,3,3.415037,3.535928,3.28E-08,1.74E-07,1.73E-07,TRUE,30,1,1,1,1,1,Up,NA,1.79E-07
Nktr,684,135,2.341037,2.461927,0,0,0,TRUE,477,5,202,17,117,1,Up,NA,0
Nlgn1,273,15,4.185867,4.306757,0,0,0,TRUE,180,92,1,13,1,1,Up,NA,0
Nlgn3,3681,157,4.551261,4.672151,0,0,0,TRUE,734,68,2879,1,41,115,Up,NA,0
Nlrp12,55,3,4.196397,4.317287,5.00E-15,3.52E-14,3.51E-14,TRUE,7,5,43,1,1,1,Up,NA,3.61E-14
Nlrp14,451,89,2.34125,2.46214,0,0,0,TRUE,172,219,60,65,23,1,Up,NA,0
Nlrp1a,63,3,4.392317,4.513208,0,0,0,TRUE,26,9,28,1,1,1,Up,NA,0
Nlrp3,21,3,2.807355,2.928245,4.29E-05,0.000185542,0.000184137,TRUE,4,16,1,1,1,1,Up,NA,0.000191319
Nlrp4a,19,3,2.662965,2.783855,0.000151596,0.000623237,0.000617271,TRUE,1,9,9,1,1,1,Up,NA,0.000642239
Nlrp9a,39,3,3.70044,3.82133,2.96E-10,1.74E-09,1.73E-09,TRUE,33,5,1,1,1,1,Up,NA,1.79E-09
Nmbr,32,3,3.415037,3.535928,3.28E-08,1.74E-07,1.73E-07,TRUE,17,14,1,1,1,1,Up,NA,1.79E-07
Nme1,114,3,5.247928,5.368818,0,0,0,TRUE,26,83,5,1,1,1,Up,NA,0
Nmi,31,5,2.632268,2.753158,1.51E-06,7.26E-06,7.26E-06,TRUE,19,11,1,3,1,1,Up,NA,7.53E-06
Nmnat2,2022,162,3.641717,3.762607,0,0,0,TRUE,2012,9,1,48,113,1,Up,NA,0
Nmnat3,34,6,2.5025,2.623391,9.38E-07,4.53E-06,4.53E-06,TRUE,16,17,1,1,1,4,Up,NA,4.70E-06
Nmral1,37,3,3.624491,3.745381,1.15E-09,6.54E-09,6.51E-09,TRUE,35,1,1,1,1,1,Up,NA,6.73E-09
Nmu,28,3,3.222392,3.343283,4.63E-07,2.30E-06,2.28E-06,TRUE,23,4,1,1,1,1,Up,NA,2.37E-06
Nnat,106,3,5.142958,5.263848,0,0,0,TRUE,58,22,26,1,1,1,Up,NA,0
Nob1,35,3,3.544321,3.665211,4.40E-09,2.44E-08,2.43E-08,TRUE,15,19,1,1,1,1,Up,NA,2.51E-08
Noct,48,3,4,4.12089,6.33E-13,4.16E-12,4.15E-12,TRUE,6,41,1,1,1,1,Up,NA,4.27E-12
Nol10,54,10,2.432959,2.55385,1.15E-09,6.56E-09,6.56E-09,TRUE,11,42,1,2,7,1,Up,NA,6.77E-09
Nol12,41,3,3.77259,3.89348,7.62E-11,4.60E-10,4.58E-10,TRUE,13,27,1,1,1,1,Up,NA,4.73E-10
Nol4,106,3,5.142958,5.263848,0,0,0,TRUE,104,1,1,1,1,1,Up,NA,0
Nolc1,291,3,6.599913,6.720803,0,0,0,TRUE,263,27,1,1,1,1,Up,NA,0
Nom1,25,3,3.058894,3.179784,3.29E-06,1.54E-05,1.53E-05,TRUE,23,1,1,1,1,1,Up,NA,1.59E-05
Nomo1,1437,26,5.788405,5.909295,0,0,0,TRUE,369,1044,24,1,24,1,Up,NA,0
Nono,77,3,4.681824,4.802714,0,0,0,TRUE,11,26,40,1,1,1,Up,NA,0
Nop2,23,3,2.938599,3.05949,1.20E-05,5.39E-05,5.35E-05,TRUE,15,7,1,1,1,1,Up,NA,5.55E-05
Nop58,1021,98,3.381057,3.501947,0,0,0,TRUE,262,758,1,50,47,1,Up,NA,0
Nos3,87,3,4.857981,4.978871,0,0,0,TRUE,21,15,51,1,1,1,Up,NA,0
Nostrin,998,89,3.487163,3.608053,0,0,0,TRUE,133,483,382,87,1,1,Up,NA,0
Nov,52,3,4.115477,4.236367,4.01E-14,2.74E-13,2.74E-13,TRUE,43,8,1,1,1,1,Up,NA,2.81E-13
Nova2,231,3,6.266787,6.387677,0,0,0,TRUE,69,161,1,1,1,1,Up,NA,0
Nox1,290,3,6.594947,6.715837,0,0,0,TRUE,50,232,8,1,1,1,Up,NA,0
Nox3,1036,3,8.431846,8.552736,0,0,0,TRUE,732,303,1,1,1,1,Up,NA,0
Npc1,39,3,3.70044,3.82133,2.96E-10,1.74E-09,1.73E-09,TRUE,21,17,1,1,1,1,Up,NA,1.79E-09
Npdc1,243,3,6.33985,6.46074,0,0,0,TRUE,241,1,1,1,1,1,Up,NA,0
Nphs1,34,3,3.5025,3.623391,8.61E-09,4.71E-08,4.69E-08,TRUE,19,14,1,1,1,1,Up,NA,4.84E-08
Nphs2,30,3,3.321928,3.442818,1.24E-07,6.36E-07,6.33E-07,TRUE,10,19,1,1,1,1,Up,NA,6.54E-07
Npl,26,3,3.115477,3.236367,1.72E-06,8.20E-06,8.16E-06,TRUE,3,22,1,1,1,1,Up,NA,8.46E-06
Npm1,165,31,2.412126,2.533016,0,0,0,TRUE,137,27,1,1,1,29,Up,NA,0
Npnt,110,3,5.196397,5.317287,0,0,0,TRUE,73,36,1,1,1,1,Up,NA,0
Nppa,56,3,4.222392,4.343283,2.55E-15,1.81E-14,1.81E-14,TRUE,7,48,1,1,1,1,Up,NA,1.86E-14
Nprl3,224,25,3.163499,3.284389,0,0,0,TRUE,197,26,1,23,1,1,Up,NA,0
Nptn,1375,102,3.752791,3.873681,0,0,0,TRUE,472,759,144,80,13,9,Up,NA,0
Nqo2,301,11,4.774188,4.895078,0,0,0,TRUE,80,119,102,9,1,1,Up,NA,0
Nr0b1,193,3,6.007495,6.128385,0,0,0,TRUE,183,9,1,1,1,1,Up,NA,0
Nr1d1,32,3,3.415037,3.535928,3.28E-08,1.74E-07,1.73E-07,TRUE,13,18,1,1,1,1,Up,NA,1.79E-07
Nr1d2,126,3,5.392317,5.513208,0,0,0,TRUE,102,23,1,1,1,1,Up,NA,0
Nr1h5,24,3,3,3.12089,6.28E-06,2.89E-05,2.87E-05,TRUE,15,8,1,1,1,1,Up,NA,2.98E-05
Nr1i3,76,3,4.662965,4.783855,0,0,0,TRUE,29,46,1,1,1,1,Up,NA,0
Nr2c2ap,32,3,3.415037,3.535928,3.28E-08,1.74E-07,1.73E-07,TRUE,22,9,1,1,1,1,Up,NA,1.79E-07
Nr4a2,84,3,4.807355,4.928245,0,0,0,TRUE,82,1,1,1,1,1,Up,NA,0
Nr4a3,39,3,3.70044,3.82133,2.96E-10,1.74E-09,1.73E-09,TRUE,4,34,1,1,1,1,Up,NA,1.79E-09
Nr6a1,36,3,3.584963,3.705853,2.25E-09,1.27E-08,1.26E-08,TRUE,25,10,1,1,1,1,Up,NA,1.30E-08
Nrbp1,27,3,3.169925,3.290815,8.92E-07,4.35E-06,4.31E-06,TRUE,21,5,1,1,1,1,Up,NA,4.47E-06
Nrcam,5365,1238,2.115567,2.236457,0,0,0,TRUE,896,4343,126,1198,6,34,Up,NA,0
Nrd1,649,158,2.038294,2.159184,0,0,0,TRUE,395,253,1,52,16,90,Up,NA,0
Nrf1,1215,15,6.33985,6.46074,0,0,0,TRUE,253,125,837,1,13,1,Up,NA,0
Nrg3,102,14,2.86507,2.985961,0,0,0,TRUE,40,61,1,1,1,12,Up,NA,0
Nrg4,57,3,4.247928,4.368818,1.22E-15,8.76E-15,8.73E-15,TRUE,33,23,1,1,1,1,Up,NA,8.98E-15
Nrk,23,3,2.938599,3.05949,1.20E-05,5.39E-05,5.35E-05,TRUE,8,14,1,1,1,1,Up,NA,5.55E-05
Nrl,84,11,2.932886,3.053776,1.11E-16,8.23E-16,8.18E-16,TRUE,12,71,1,9,1,1,Up,NA,8.41E-16
Nrn1,23,3,2.938599,3.05949,1.20E-05,5.39E-05,5.35E-05,TRUE,21,1,1,1,1,1,Up,NA,5.55E-05
Nrp1,224,21,3.415037,3.535928,0,0,0,TRUE,120,103,1,1,1,19,Up,NA,0
Nsd1,208,10,4.378512,4.499402,0,0,0,TRUE,194,13,1,1,1,8,Up,NA,0
Nsd2,435,24,4.179909,4.300799,0,0,0,TRUE,237,197,1,1,1,22,Up,NA,0
Nsd3,3592,56,6.003217,6.124107,0,0,0,TRUE,3564,22,6,35,1,20,Up,NA,0
Nsf,180,3,5.906891,6.027781,0,0,0,TRUE,131,48,1,1,1,1,Up,NA,0
Nsfl1c,78,3,4.70044,4.82133,0,0,0,TRUE,76,1,1,1,1,1,Up,NA,0
Nsl1,29,3,3.273018,3.393909,2.40E-07,1.21E-06,1.20E-06,TRUE,27,1,1,1,1,1,Up,NA,1.24E-06
Nsmce3,87,3,4.857981,4.978871,0,0,0,TRUE,11,75,1,1,1,1,Up,NA,0
