GeneNames,value1,value2,log2(Fold_change),log2(Fold_change) normalized,p-value,q-value(Benjamini et al. 1995),q-value(Storey et al. 2003),Signature(p-value < 0.001)
Rpl35a-ps2,10,43,-2.10433666,-2.22522683,5.75E-07,2.83E-06,2.83E-06,TRUE
2810433D01Rik,77,24,1.68182404,1.56093387,5.76E-07,2.84E-06,2.84E-06,TRUE
Gm38189,228,322,-0.498026864,-0.618917034,5.77E-07,2.84E-06,2.84E-06,TRUE
Muc19,86,29,1.56828376,1.44739359,5.84E-07,2.87E-06,2.87E-06,TRUE
Msra,8,39,-2.285402219,-2.406292389,5.88E-07,2.90E-06,2.90E-06,TRUE
Mtbp,9,41,-2.187627003,-2.308517173,5.90E-07,2.90E-06,2.90E-06,TRUE
Senp1,9,41,-2.187627003,-2.308517173,5.90E-07,2.90E-06,2.90E-06,TRUE
Lipa,232,124,0.903784685,0.782894515,6.16E-07,3.03E-06,3.03E-06,TRUE
Gm10719,64,124,-0.95419631,-1.07508648,6.21E-07,3.06E-06,3.06E-06,TRUE
Rbm8a,232,326,-0.490747159,-0.611637329,6.47E-07,3.18E-06,3.18E-06,TRUE
Vmn1r61,4,30,-2.906890596,-3.027780765,6.55E-07,3.23E-06,3.23E-06,TRUE
BC031181,175,85,1.041820176,0.920930006,6.62E-07,3.26E-06,3.26E-06,TRUE
Mcm6,18,57,-1.662965013,-1.783855182,6.66E-07,3.28E-06,3.28E-06,TRUE
Gm47161,18,57,-1.662965013,-1.783855182,6.66E-07,3.28E-06,3.28E-06,TRUE
Mag,708,487,0.539827588,0.418937418,6.75E-07,3.32E-06,3.32E-06,TRUE
Naa50,65,125,-0.943416472,-1.064306641,6.92E-07,3.40E-06,3.40E-06,TRUE
Reg1,53,12,2.142957954,2.022067784,7.03E-07,3.46E-06,3.46E-06,TRUE
Lnx2,41,92,-1.166009951,-1.286900121,7.15E-07,3.52E-06,3.52E-06,TRUE
Olfr237-ps1,23,65,-1.498805857,-1.619696027,7.20E-07,3.54E-06,3.54E-06,TRUE
Gm5559,23,65,-1.498805857,-1.619696027,7.20E-07,3.54E-06,3.54E-06,TRUE
Atg2a,31,3,3.36923381,3.24834364,7.23E-07,3.55E-06,3.55E-06,TRUE
Zfp93,31,3,3.36923381,3.24834364,7.23E-07,3.55E-06,3.55E-06,TRUE
Gm13910,31,3,3.36923381,3.24834364,7.23E-07,3.55E-06,3.55E-06,TRUE
Zxdb,31,3,3.36923381,3.24834364,7.23E-07,3.55E-06,3.55E-06,TRUE
Gm4027,31,3,3.36923381,3.24834364,7.23E-07,3.55E-06,3.55E-06,TRUE
Gm29632,31,3,3.36923381,3.24834364,7.23E-07,3.55E-06,3.55E-06,TRUE
Gm8392,31,3,3.36923381,3.24834364,7.23E-07,3.55E-06,3.55E-06,TRUE
Gm37827,31,3,3.36923381,3.24834364,7.23E-07,3.55E-06,3.55E-06,TRUE
Gm44664,31,3,3.36923381,3.24834364,7.23E-07,3.55E-06,3.55E-06,TRUE
Gm47059,31,3,3.36923381,3.24834364,7.23E-07,3.55E-06,3.55E-06,TRUE
Gm47553,31,3,3.36923381,3.24834364,7.23E-07,3.55E-06,3.55E-06,TRUE
Gm40653,31,3,3.36923381,3.24834364,7.23E-07,3.55E-06,3.55E-06,TRUE
Ggnbp2,55,13,2.080919995,1.960029826,7.39E-07,3.63E-06,3.63E-06,TRUE
Mzt1,119,49,1.280107919,1.159217749,7.41E-07,3.64E-06,3.64E-06,TRUE
Gm42756,65,18,1.852442812,1.731552642,7.56E-07,3.71E-06,3.71E-06,TRUE
Fgf5,90,157,-0.802767653,-0.923657822,7.62E-07,3.74E-06,3.74E-06,TRUE
Terf1,2406,1902,0.339119396,0.218229227,7.72E-07,3.79E-06,3.79E-06,TRUE
Zfp273,87,30,1.5360529,1.415162731,7.76E-07,3.81E-06,3.81E-06,TRUE
Pex11b,27,71,-1.394859617,-1.515749787,8.08E-07,3.97E-06,3.97E-06,TRUE
Acta2,27,71,-1.394859617,-1.515749787,8.08E-07,3.97E-06,3.97E-06,TRUE
Matr3,6151,5154,0.255128439,0.134238269,8.09E-07,3.97E-06,3.97E-06,TRUE
Ubash3b,205,106,0.951559645,0.830669475,8.16E-07,4.00E-06,4.00E-06,TRUE
Gm20778,5,32,-2.678071905,-2.798962075,8.18E-07,4.02E-06,4.02E-06,TRUE
2210418O10Rik,80,144,-0.847996907,-0.968887076,8.25E-07,4.05E-06,4.05E-06,TRUE
Fndc7,461,576,-0.321302061,-0.442192231,8.52E-07,4.18E-06,4.18E-06,TRUE
Gm8444,46,9,2.353636955,2.232746785,8.59E-07,4.21E-06,4.21E-06,TRUE
Taldo1,12,46,-1.938599455,-2.059489625,8.61E-07,4.22E-06,4.22E-06,TRUE
St6galnac3,58,115,-0.987509056,-1.108399226,8.61E-07,4.22E-06,4.22E-06,TRUE
Prpf6,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Uck1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Dtx2,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Dnah2,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Osgep,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Pabpc4,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Csf1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Med22,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Mapkapk2,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Birc5,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Afmid,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Mum1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Rnf187,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Rcvrn,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Adprm,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Slc10a1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Fzd6,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Dpys,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Pycrl,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Svil,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Dsc2,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Snx24,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Hoga1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Abcc2,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Slco5a1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Slc40a1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Kdelc1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
2010300C02Rik,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Cln8,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Slamf9,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Knl1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Stmn2,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Stmn3,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Veph1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Creb3,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Ermap,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Pik3r3,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Nrbp1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Pitpnm2,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Dync1i1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Mzf1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Pdzd9,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Cttn,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Cfdp1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Fez1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Idh3a,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Clk3,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Amotl2,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
2410131K14Rik,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Galnt9,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Apol6,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Ston1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Slc41a2,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Tmem109,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Dio1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Rfxank,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Zscan12,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Fgf2,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Tbcel,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Ano10,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Scaf1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Hoxb7,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Mtmr12,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Rhbdd2,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Slc19a2,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Coro2b,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Ube2q1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Olfr1260,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm1840,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
BC106179,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
2410002F23Rik,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Wdr27,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Mroh7,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Smcr8,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Cetn1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Olfr371,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Tchh,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Pom121,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Obox7,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Ces1g,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Bloc1s3,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Adamts17,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Wdr83os,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Btbd9,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
4833420G17Rik,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Ptpmt1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Bcl9l,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm23346,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Vsig10,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Tm9sf4,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Mei1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Olfr169,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Etnk2,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Serpina16,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Vmn2r27,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Apoc4,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm11582,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm12517,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm12009,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm13811,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm16741,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm15945,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Atxn7l1os2,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Chn1os1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm25341,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm16550,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm16587,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm3235,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
5830462I19Rik,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm17709,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
9330182O14Rik,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Olfr1512,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm25450,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm3436,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm26656,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm6297,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
1500026H17Rik,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
A930024N18Rik,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
2310043M15Rik,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm16892,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm4691,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm8927,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Pinc,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
1700010B13Rik,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm17916,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm5157,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Ighv1-25,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm37309,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm38336,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm37956,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm43162,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm42910,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
C030018K13Rik,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm42645,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm44220,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
4930404I20Rik,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm18422,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm34358,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm44684,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm18465,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Zfp148-ps1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm45745,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm6213,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm6249,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm45494,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Nudc-ps1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Lncbate1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm45805,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm47508,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm8290,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm48115,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm47691,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Gm6109,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
AC120163.1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
CAAA01119292.1,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
AC158556.2,3,27,-3.169925001,-3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE
Sgol2a,16,53,-1.727920455,-1.848810624,8.94E-07,4.32E-06,4.32E-06,TRUE
Mgat4e,16,53,-1.727920455,-1.848810624,8.94E-07,4.32E-06,4.32E-06,TRUE
Fbn2,449,286,0.650700298,0.529810128,9.23E-07,4.46E-06,4.46E-06,TRUE
Smpd3,6,34,-2.502500341,-2.62339051,9.38E-07,4.53E-06,4.53E-06,TRUE
Nmnat3,6,34,-2.502500341,-2.62339051,9.38E-07,4.53E-06,4.53E-06,TRUE
Dnah17,6,34,-2.502500341,-2.62339051,9.38E-07,4.53E-06,4.53E-06,TRUE
Npc2,123,52,1.242074787,1.121184618,9.58E-07,4.63E-06,4.63E-06,TRUE
Gm14226,48,10,2.263034406,2.142144236,9.64E-07,4.66E-06,4.66E-06,TRUE
Gm5113,641,436,0.555996222,0.435106052,9.78E-07,4.72E-06,4.72E-06,TRUE
Gm8430,7,36,-2.362570079,-2.483460249,1.01E-06,4.88E-06,4.88E-06,TRUE
Gm43412,7,36,-2.362570079,-2.483460249,1.01E-06,4.88E-06,4.88E-06,TRUE
Gm25601,36,5,2.847996907,2.727106737,1.01E-06,4.88E-06,4.88E-06,TRUE
Tph2,41,7,2.550197083,2.429306913,1.02E-06,4.91E-06,4.91E-06,TRUE
Fam92a,41,7,2.550197083,2.429306913,1.02E-06,4.91E-06,4.91E-06,TRUE
Washc2,70,21,1.736965594,1.616075424,1.02E-06,4.93E-06,4.93E-06,TRUE
B4galt7,88,31,1.505235308,1.384345139,1.02E-06,4.93E-06,4.93E-06,TRUE
Gm43508,15,51,-1.765534746,-1.886424916,1.02E-06,4.95E-06,4.95E-06,TRUE
Slc6a15,9,40,-2.152003093,-2.272893263,1.03E-06,4.97E-06,4.97E-06,TRUE
Nufip1,8,38,-2.247927513,-2.368817683,1.04E-06,5.01E-06,5.01E-06,TRUE
AC151836.1,8,38,-2.247927513,-2.368817683,1.04E-06,5.01E-06,5.01E-06,TRUE
Ugt1a7c,186,271,-0.54299023,-0.6638804,1.05E-06,5.09E-06,5.09E-06,TRUE
Gm48743,228,319,-0.4845226,-0.605412769,1.07E-06,5.17E-06,5.17E-06,TRUE
2610316D01Rik,57,113,-0.987288948,-1.108179118,1.08E-06,5.19E-06,5.19E-06,TRUE
Bcap29,1364,1505,-0.141919843,-0.262810012,1.08E-06,5.21E-06,5.21E-06,TRUE
Usp25,93,34,1.45169597,1.3308058,1.09E-06,5.24E-06,5.24E-06,TRUE
Gm42572,66,19,1.796466606,1.675576436,1.12E-06,5.38E-06,5.38E-06,TRUE
Fads6,49,102,-1.057715498,-1.178605668,1.12E-06,5.40E-06,5.40E-06,TRUE
Gm6426,37,85,-1.199937571,-1.32082774,1.16E-06,5.60E-06,5.60E-06,TRUE
Tmem217,67,126,-0.911190733,-1.032080903,1.18E-06,5.69E-06,5.69E-06,TRUE
Pdcd2,91,33,1.463400521,1.342510351,1.20E-06,5.80E-06,5.80E-06,TRUE
AC139671.1,496,611,-0.300832259,-0.421722429,1.22E-06,5.88E-06,5.88E-06,TRUE
Inafm1,43,8,2.426264755,2.305374585,1.22E-06,5.88E-06,5.88E-06,TRUE
Sf3b3,199,103,0.950124093,0.829233924,1.22E-06,5.90E-06,5.90E-06,TRUE
Kif23,4,29,-2.857980995,-2.978871165,1.23E-06,5.94E-06,5.94E-06,TRUE
Fam227a,4,29,-2.857980995,-2.978871165,1.23E-06,5.94E-06,5.94E-06,TRUE
Gm11353,4,29,-2.857980995,-2.978871165,1.23E-06,5.94E-06,5.94E-06,TRUE
Gm11619,4,29,-2.857980995,-2.978871165,1.23E-06,5.94E-06,5.94E-06,TRUE
Hpx,17,54,-1.667424661,-1.788314831,1.26E-06,6.05E-06,6.05E-06,TRUE
Gm5608,17,54,-1.667424661,-1.788314831,1.26E-06,6.05E-06,6.05E-06,TRUE
Sele,30,3,3.321928095,3.201037925,1.29E-06,6.22E-06,6.21E-06,TRUE
Rdh19,30,3,3.321928095,3.201037925,1.29E-06,6.22E-06,6.21E-06,TRUE
Lipm,30,3,3.321928095,3.201037925,1.29E-06,6.22E-06,6.21E-06,TRUE
Pip,30,3,3.321928095,3.201037925,1.29E-06,6.22E-06,6.21E-06,TRUE
Ube4bos3,30,3,3.321928095,3.201037925,1.29E-06,6.22E-06,6.21E-06,TRUE
Olfr453,30,3,3.321928095,3.201037925,1.29E-06,6.22E-06,6.21E-06,TRUE
1700028E10Rik,30,3,3.321928095,3.201037925,1.29E-06,6.22E-06,6.21E-06,TRUE
Gm8838,30,3,3.321928095,3.201037925,1.29E-06,6.22E-06,6.21E-06,TRUE
Gm30034,30,3,3.321928095,3.201037925,1.29E-06,6.22E-06,6.21E-06,TRUE
Rp9,221,310,-0.488221846,-0.609112016,1.33E-06,6.41E-06,6.41E-06,TRUE
Rassf6,38,6,2.662965013,2.542074843,1.36E-06,6.53E-06,6.53E-06,TRUE
Gabrb1,48,100,-1.058893689,-1.179783859,1.40E-06,6.73E-06,6.73E-06,TRUE
Gm9817,45,9,2.321928095,2.201037925,1.40E-06,6.75E-06,6.75E-06,TRUE
Dazap2,99,38,1.381429107,1.260538937,1.41E-06,6.79E-06,6.79E-06,TRUE
Otud7b,43,93,-1.112894056,-1.233784226,1.42E-06,6.85E-06,6.85E-06,TRUE
Gm31219,43,93,-1.112894056,-1.233784226,1.42E-06,6.85E-06,6.85E-06,TRUE
Gm16478,71,22,1.690315501,1.569425331,1.44E-06,6.93E-06,6.93E-06,TRUE
Tgs1,24,65,-1.437405312,-1.558295482,1.45E-06,6.98E-06,6.98E-06,TRUE
Foxj3,177,259,-0.549202738,-0.670092907,1.50E-06,7.21E-06,7.21E-06,TRUE
Nmi,5,31,-2.632268215,-2.753158385,1.51E-06,7.26E-06,7.26E-06,TRUE
Gm10916,5,31,-2.632268215,-2.753158385,1.51E-06,7.26E-06,7.26E-06,TRUE
Snap91,26,68,-1.387023123,-1.507913293,1.51E-06,7.28E-06,7.28E-06,TRUE
4933430N04Rik,107,43,1.315202232,1.194312062,1.54E-06,7.39E-06,7.39E-06,TRUE
Phtf1,102,40,1.350497247,1.229607077,1.57E-06,7.56E-06,7.56E-06,TRUE
Gm4781,232,127,0.869296308,0.748406139,1.62E-06,7.81E-06,7.81E-06,TRUE
Myof,126,55,1.19592021,1.07503004,1.64E-06,7.86E-06,7.86E-06,TRUE
Cdk19,139,214,-0.622525914,-0.743416083,1.65E-06,7.95E-06,7.95E-06,TRUE
Rnf207,49,11,2.155278225,2.034388056,1.68E-06,8.08E-06,8.08E-06,TRUE
Atp6v0e2,15,50,-1.736965594,-1.857855764,1.68E-06,8.08E-06,8.08E-06,TRUE
Gm17535,15,50,-1.736965594,-1.857855764,1.68E-06,8.08E-06,8.08E-06,TRUE
Stk16,6,33,-2.459431619,-2.580321788,1.70E-06,8.16E-06,8.16E-06,TRUE
4930568D16Rik,6,33,-2.459431619,-2.580321788,1.70E-06,8.16E-06,8.16E-06,TRUE
Gna12,3,26,-3.115477217,-3.236367387,1.72E-06,8.20E-06,8.16E-06,TRUE
Sult5a1,3,26,-3.115477217,-3.236367387,1.72E-06,8.20E-06,8.16E-06,TRUE
Tmem143,3,26,-3.115477217,-3.236367387,1.72E-06,8.20E-06,8.16E-06,TRUE
Hck,3,26,-3.115477217,-3.236367387,1.72E-06,8.20E-06,8.16E-06,TRUE
