GeneNames,value1,value2,log2(Fold_change),log2(Fold_change) normalized,p-value,q-value(Benjamini et al. 1995),q-value(Storey et al. 2003),Signature(p-value < 0.001)
Tango2,60,248,-2.047305715,-2.01055606,0,0,0,TRUE
Ndufs2,3,111,-5.209453366,-5.172703711,0,0,0,TRUE
Atraid,3,104,-5.115477217,-5.078727563,0,0,0,TRUE
Pea15a,3,67,-4.48112669,-4.444377035,0,0,0,TRUE
Rnf170,3,250,-6.380821784,-6.344072129,0,0,0,TRUE
Myl2,3,1000,-8.380821784,-8.344072129,0,0,0,TRUE
Prdm15,15,415,-4.790076931,-4.753327276,0,0,0,TRUE
Rnf168,3,69,-4.523561956,-4.486812301,0,0,0,TRUE
Chp1,3,163,-5.763765654,-5.727015999,0,0,0,TRUE
Klhl3,85,478,-2.491475872,-2.454726217,0,0,0,TRUE
Dnajc7,3,107,-5.156504486,-5.119754831,0,0,0,TRUE
Cacybp,3,465,-7.276124405,-7.23937475,0,0,0,TRUE
Ndufa2,174,18,3.273018494,3.309768149,0,0,0,TRUE
Cox6c,3,122,-5.345774837,-5.309025182,0,0,0,TRUE
Bicc1,121,499,-2.044032768,-2.007283113,0,0,0,TRUE
Ube2z,3,322,-6.745954377,-6.709204723,0,0,0,TRUE
Anapc1,3,446,-7.215937399,-7.179187744,0,0,0,TRUE
Mertk,151,388,-1.361508103,-1.324758448,0,0,0,TRUE
Ankrd28,40,221,-2.465974465,-2.42922481,0,0,0,TRUE
Pkd2l2,13,285,-4.454378391,-4.417628736,0,0,0,TRUE
Wdfy2,3,1098,-8.515699838,-8.478950183,0,0,0,TRUE
Mrps25,3,538,-7.486499862,-7.449750207,0,0,0,TRUE
Dguok,3,199,-6.05166212,-6.014912465,0,0,0,TRUE
Camta1,19,134,-2.818161677,-2.781412022,0,0,0,TRUE
Kif1a,3,193,-6.007494537,-5.970744882,0,0,0,TRUE
Chfr,3,261,-6.442943496,-6.406193841,0,0,0,TRUE
Adam28,18,1438,-6.319922959,-6.283173304,0,0,0,TRUE
Tex261,62,2749,-5.470494881,-5.433745226,0,0,0,TRUE
Tbp,259,91,1.509013647,1.545763302,0,0,0,TRUE
Psmb1,3,205,-6.094517599,-6.057767944,0,0,0,TRUE
Pdcd2,243,33,2.880418384,2.917168039,0,0,0,TRUE
Tppp3,3,1012,-8.398031074,-8.361281419,0,0,0,TRUE
Msh3,3,95,-4.984893108,-4.948143453,0,0,0,TRUE
Yes1,11,527,-5.582227533,-5.545477878,0,0,0,TRUE
Ppp1cb,1029,10950,-3.411615982,-3.374866328,0,0,0,TRUE
Efr3a,3,630,-7.714245518,-7.677495863,0,0,0,TRUE
Ptgds,3,771,-8.005624549,-7.968874894,0,0,0,TRUE
Npdc1,3,243,-6.339850003,-6.303100348,0,0,0,TRUE
Slc25a13,1925,405,2.248864633,2.285614287,0,0,0,TRUE
Ube2i,3,2173,-9.500509958,-9.463760304,0,0,0,TRUE
Lrrk1,399,49,3.025535092,3.062284747,0,0,0,TRUE
Sirt2,3,589,-7.617161323,-7.580411668,0,0,0,TRUE
Nolc1,3,291,-6.599912842,-6.563163187,0,0,0,TRUE
Casd1,34011,4270,2.99369345,3.030443105,0,0,0,TRUE
Map2,2033,1240,0.713270095,0.750019749,0,0,0,TRUE
Sash1,3,209,-6.122396631,-6.085646977,0,0,0,TRUE
Slamf1,3,89,-4.89077093,-4.854021275,0,0,0,TRUE
Cybb,218,557,-1.353349193,-1.316599538,0,0,0,TRUE
Golga7,3,159,-5.727920455,-5.6911708,0,0,0,TRUE
Pcolce2,3,358,-6.898853277,-6.862103622,0,0,0,TRUE
Cd83,3,2572,-9.743712427,-9.706962772,0,0,0,TRUE
Ace2,3,102,-5.087462841,-5.050713186,0,0,0,TRUE
Nat9,3,172,-5.841302254,-5.804552599,0,0,0,TRUE
Lpl,11,5296,-8.911255788,-8.874506133,0,0,0,TRUE
Gata3,37,425,-3.521865665,-3.485116011,0,0,0,TRUE
Hspa8,48,1247,-4.699283249,-4.662533594,0,0,0,TRUE
Mrpl32,3,382,-6.992466327,-6.955716673,0,0,0,TRUE
Setdb1,3,386,-7.007494537,-6.970744882,0,0,0,TRUE
Prune1,3,106,-5.142957954,-5.106208299,0,0,0,TRUE
Cers2,3,157,-5.709658248,-5.672908593,0,0,0,TRUE
Prpf3,3,564,-7.554588852,-7.517839197,0,0,0,TRUE
Aph1a,3,404,-7.073248982,-7.036499327,0,0,0,TRUE
Tab2,3,639,-7.73470962,-7.697959965,0,0,0,TRUE
Ppil4,3,3620,-10.23681148,-10.20006183,0,0,0,TRUE
Cnih1,3,111,-5.209453366,-5.172703711,0,0,0,TRUE
Eps8,3,405,-7.076815597,-7.040065942,0,0,0,TRUE
Qdpr,3,868,-8.176588732,-8.139839077,0,0,0,TRUE
Sqstm1,3,101,-5.073248982,-5.036499327,0,0,0,TRUE
Fam184b,3,188,-5.969626351,-5.932876696,0,0,0,TRUE
Lcorl,30,344,-3.519374159,-3.482624504,0,0,0,TRUE
Lta4h,11,1168,-6.73039294,-6.693643285,0,0,0,TRUE
Dstn,3,81,-4.754887502,-4.718137847,0,0,0,TRUE
H2afy,437,7371,-4.076155174,-4.039405519,0,0,0,TRUE
Gtf2ird2,3,267,-6.475733431,-6.438983776,0,0,0,TRUE
Gatsl2,226,454,-1.006369525,-0.96961987,0,0,0,TRUE
Ncf1,3,277,-6.528779665,-6.492030011,0,0,0,TRUE
Adss,83,916,-3.464164357,-3.427414702,0,0,0,TRUE
Cacna1d,124,490,-1.982441629,-1.945691974,0,0,0,TRUE
Chdh,137,27,2.343144581,2.379894236,0,0,0,TRUE
Actr8,3,76,-4.662965013,-4.626215358,0,0,0,TRUE
Fnta,3,114,-5.247927513,-5.211177859,0,0,0,TRUE
Fli1,38,316,-3.055853235,-3.01910358,0,0,0,TRUE
Stard13,3,869,-8.178249866,-8.141500211,0,0,0,TRUE
Diexf,3,109,-5.183221824,-5.146472169,0,0,0,TRUE
Ctsz,3,1013,-8.399455958,-8.362706303,0,0,0,TRUE
Prelid3b,3,140,-5.544320516,-5.507570861,0,0,0,TRUE
Sertad4,3,244,-6.345774837,-6.309025182,0,0,0,TRUE
Kcnq2,3,68,-4.502500341,-4.465750686,0,0,0,TRUE
Col20a1,3,194,-6.014950341,-5.978200687,0,0,0,TRUE
Nkap,14,111,-2.987060944,-2.950311289,0,0,0,TRUE
E2f3,3,781,-8.024216237,-7.987466583,0,0,0,TRUE
Cr1l,1087,103,3.399635698,3.436385353,0,0,0,TRUE
Ppfibp1,41,271,-2.724597037,-2.687847382,0,0,0,TRUE
Cd46,605,133,2.185508897,2.222258551,0,0,0,TRUE
Cd34,188,45,2.062735755,2.09948541,0,0,0,TRUE
Lnx2,3,92,-4.938599455,-4.901849801,0,0,0,TRUE
Lamp2,7,2646,-8.562242424,-8.525492769,0,0,0,TRUE
Eif3d,3,3105,-10.01541505,-9.978665398,0,0,0,TRUE
H3f3b,3,89,-4.89077093,-4.854021275,0,0,0,TRUE
Nlrp14,3,451,-7.232021123,-7.195271468,0,0,0,TRUE
Scube1,3,102,-5.087462841,-5.050713186,0,0,0,TRUE
Tox4,3,355,-6.886712714,-6.849963059,0,0,0,TRUE
Tmprss6,3,104,-5.115477217,-5.078727563,0,0,0,TRUE
Rbpjl,3,430,-7.163230349,-7.126480694,0,0,0,TRUE
Sdc4,3,911,-8.246344743,-8.209595088,0,0,0,TRUE
Il13ra1,3,860,-8.163230349,-8.126480694,0,0,0,TRUE
Rnd3,3,153,-5.672425342,-5.635675687,0,0,0,TRUE
Gsdma,3,719,-7.90488546,-7.868135805,0,0,0,TRUE
Exosc10,3,258,-6.426264755,-6.3895151,0,0,0,TRUE
Glod4,3,69,-4.523561956,-4.486812301,0,0,0,TRUE
Taok1,3,2139,-9.477758266,-9.441008612,0,0,0,TRUE
Nlk,3,300,-6.64385619,-6.607106535,0,0,0,TRUE
Stac2,3,98,-5.029747343,-4.992997689,0,0,0,TRUE
Nek8,3,162,-5.754887502,-5.718137847,0,0,0,TRUE
Arl5b,100,305,-1.608809243,-1.572059588,0,0,0,TRUE
Zfp207,10,3598,-8.491051376,-8.454301722,0,0,0,TRUE
Psmd11,569,163,1.803556688,1.840306343,0,0,0,TRUE
Timp2,3,160,-5.736965594,-5.700215939,0,0,0,TRUE
Igfbp4,3,151,-5.653442239,-5.616692584,0,0,0,TRUE
Tnfaip1,3,128,-5.415037499,-5.378287844,0,0,0,TRUE
Zfp334,445,1805,-2.020121596,-1.983371941,0,0,0,TRUE
Wsb1,15,331,-4.463796811,-4.427047156,0,0,0,TRUE
Rhot1,40,214,-2.419538892,-2.382789237,0,0,0,TRUE
Dbndd2,3,1404,-8.87036472,-8.833615065,0,0,0,TRUE
Mybl2,3,1106,-8.52617317,-8.489423515,0,0,0,TRUE
Sgk2,9,122,-3.760812336,-3.724062681,0,0,0,TRUE
Cyth3,165,474,-1.522421035,-1.48567138,0,0,0,TRUE
Ints2,17706,4924,1.84633566,1.883085314,0,0,0,TRUE
Med13l,12,113,-3.235216462,-3.198466807,0,0,0,TRUE
Med1,3,357,-6.894817763,-6.858068109,0,0,0,TRUE
Ikzf3,247,51,2.27594189,2.312691544,0,0,0,TRUE
Vmp1,14,1610,-6.845490051,-6.808740396,0,0,0,TRUE
Glrx2,7,4279,-9.255703042,-9.218953387,0,0,0,TRUE
Trove2,29,998,-5.10491501,-5.068165355,0,0,0,TRUE
Tomm34,555,1471,-1.40623757,-1.369487915,0,0,0,TRUE
Ywhab,3,408,-7.087462841,-7.050713186,0,0,0,TRUE
Anxa6,4,598,-7.224001674,-7.187252019,0,0,0,TRUE
Kpna2,153,13,3.556948125,3.593697779,0,0,0,TRUE
Vezf1,3,202,-6.073248982,-6.036499327,0,0,0,TRUE
Srsf1,3,545,-7.505149919,-7.468400264,0,0,0,TRUE
Mapt,84,1486,-4.144900978,-4.108151323,0,0,0,TRUE
Gid4,44,618,-3.812031409,-3.775281754,0,0,0,TRUE
Myo1b,37,502,-3.762090188,-3.725340534,0,0,0,TRUE
Ypel2,177,1420,-3.004069664,-2.96732001,0,0,0,TRUE
Nol11,3,206,-6.101538026,-6.064788372,0,0,0,TRUE
Derl2,3,198,-6.044394119,-6.007644465,0,0,0,TRUE
Kdm6b,49,751,-3.937959253,-3.901209599,0,0,0,TRUE
Appbp2,4036,42,6.586393036,6.623142691,0,0,0,TRUE
Ncor1,12,296,-4.624490865,-4.58774121,0,0,0,TRUE
Dnah11,27,162,-2.584962501,-2.548212846,0,0,0,TRUE
G3bp1,61,2498,-5.355820424,-5.319070769,0,0,0,TRUE
Glra2,441,228,0.951744831,0.988494486,0,0,0,TRUE
Sparc,3,111,-5.209453366,-5.172703711,0,0,0,TRUE
Tbx3,496,223,1.15329641,1.190046065,0,0,0,TRUE
Tada2a,3,237,-6.303780748,-6.267031093,0,0,0,TRUE
Cbx1,67,327,-2.287057635,-2.25030798,0,0,0,TRUE
Dync1h1,12,280,-4.544320516,-4.507570861,0,0,0,TRUE
Ndel1,2932,337,3.121064607,3.157814262,0,0,0,TRUE
Zbtb4,9375,1081,3.116452167,3.153201822,0,0,0,TRUE
Acsl1,3,359,-6.902877533,-6.866127878,0,0,0,TRUE
Smyd4,3,99,-5.044394119,-5.007644465,0,0,0,TRUE
Zfyve27,32,835,-4.705632387,-4.668882733,0,0,0,TRUE
Myh11,3,339,-6.820178962,-6.783429308,0,0,0,TRUE
Fndc8,1281,26,5.622615042,5.659364697,0,0,0,TRUE
Pank3,3,107,-5.156504486,-5.119754831,0,0,0,TRUE
Wwc1,66,548,-3.053637964,-3.016888309,0,0,0,TRUE
Irf1,3,81,-4.754887502,-4.718137847,0,0,0,TRUE
P4ha2,3,114,-5.247927513,-5.211177859,0,0,0,TRUE
Tm4sf5,3,71,-4.564784619,-4.528034964,0,0,0,TRUE
Cxcl16,10,94,-3.232660757,-3.195911102,0,0,0,TRUE
Med11,3,113,-5.235216462,-5.198466807,0,0,0,TRUE
Ywhah,5,405,-6.339850003,-6.303100348,0,0,0,TRUE
Scrn1,3,147,-5.614709844,-5.577960189,0,0,0,TRUE
BC005537,91,6314,-6.116543905,-6.07979425,0,0,0,TRUE
Atp6v1e1,3,67,-4.48112669,-4.444377035,0,0,0,TRUE
Lhx9,3,286,-6.574908836,-6.538159181,0,0,0,TRUE
Etnppl,2885,208,3.793915885,3.83066554,0,0,0,TRUE
Ppp1r12c,3,291,-6.599912842,-6.563163187,0,0,0,TRUE
Ahr,8762,2307,1.925242211,1.961991865,0,0,0,TRUE
Calm3,3,343,-6.837102265,-6.800352611,0,0,0,TRUE
Fkbp8,3,977,-8.347252251,-8.310502596,0,0,0,TRUE
Ptger1,3,72,-4.584962501,-4.548212846,0,0,0,TRUE
Cops6,323,3,6.750427854,6.787177509,0,0,0,TRUE
Ubb,62,445,-2.843465215,-2.806715561,0,0,0,TRUE
Ap4m1,19,263,-3.790991476,-3.754241821,0,0,0,TRUE
Sema6a,3,13457,-12.1311067,-12.09435705,0,0,0,TRUE
Akt3,258,69,1.902702799,1.939452453,0,0,0,TRUE
Gle1,8,114,-3.832890014,-3.796140359,0,0,0,TRUE
L3hypdh,8156,653,3.642706878,3.679456533,0,0,0,TRUE
Krt10,521,99,2.395782942,2.432532597,0,0,0,TRUE
Rmnd1,3,224,-6.222392421,-6.185642767,0,0,0,TRUE
Ccdc170,4,347,-6.438791853,-6.402042198,0,0,0,TRUE
Frk,288,88,1.710493383,1.747243038,0,0,0,TRUE
Trdn,215,78,1.462790631,1.499540286,0,0,0,TRUE
Stxbp5,19,3468,-7.51196067,-7.475211015,0,0,0,TRUE
Lrp11,3,76,-4.662965013,-4.626215358,0,0,0,TRUE
1700021F05Rik,7,242,-5.111508315,-5.07475866,0,0,0,TRUE
Fuca2,3,1029,-8.422064766,-8.385315111,0,0,0,TRUE
Cep57l1,139,6,4.533978572,4.570728227,0,0,0,TRUE
Utrn,269,1928,-2.841426974,-2.804677319,0,0,0,TRUE
Slc16a10,3,330,-6.781359714,-6.744610059,0,0,0,TRUE
Fyn,3,154,-5.68182404,-5.645074385,0,0,0,TRUE
Perp,3,2325,-9.5980525,-9.561302845,0,0,0,TRUE
Fam184a,1315,44,4.901415466,4.93816512,0,0,0,TRUE
Reep3,60,13827,-7.848309957,-7.811560303,0,0,0,TRUE
Fabp7,3,248,-6.36923381,-6.332484155,0,0,0,TRUE
Pkib,1045,422,1.308188038,1.344937693,0,0,0,TRUE
Serinc1,23,200,-3.120294234,-3.083544579,0,0,0,TRUE
Hsf2,137,1297,-3.242930681,-3.206181026,0,0,0,TRUE
Mgat4c,3,105,-5.129283017,-5.092533362,0,0,0,TRUE
Ptprk,8871,19195,-1.113561911,-1.076812256,0,0,0,TRUE
Dcbld1,3,615,-7.6794801,-7.642730445,0,0,0,TRUE
Lrriq1,3,1044,-8.442943496,-8.406193841,0,0,0,TRUE
Slc6a15,224,40,2.485426827,2.522176482,0,0,0,TRUE
Ccdc59,901,2826,-1.649162455,-1.6124128,0,0,0,TRUE
Lama2,38,321,-3.078501974,-3.041752319,0,0,0,TRUE
Lin7a,15,352,-4.552541023,-4.515791368,0,0,0,TRUE
Ppp1r12a,3,1376,-8.841302254,-8.804552599,0,0,0,TRUE
P4ha1,3,84,-4.807354922,-4.770605267,0,0,0,TRUE
10-Sep,33,182,-2.463400521,-2.426650866,0,0,0,TRUE
Lims1,3,199,-6.05166212,-6.014912465,0,0,0,TRUE
Zwint,3,629,-7.711953706,-7.675204051,0,0,0,TRUE
Ube2d1,3,577,-7.587465008,-7.550715353,0,0,0,TRUE
Epyc,659,309,1.092671627,1.129421282,0,0,0,TRUE
Atp2b1,12189,10571,0.205467911,0.242217565,0,0,0,TRUE
Uhrf1bp1l,3,278,-6.533978572,-6.497228917,0,0,0,TRUE
Poc1b,3,189,-5.977279923,-5.940530269,0,0,0,TRUE
Dusp6,132,1114,-3.077139398,-3.040389743,0,0,0,TRUE
Tmpo,66,239,-1.856472689,-1.819723034,0,0,0,TRUE
Sgk1,3,445,-7.212699025,-7.17594937,0,0,0,TRUE
Ikbip,45,3678,-6.352852668,-6.316103013,0,0,0,TRUE
Epb41l2,3,70,-4.544320516,-4.507570861,0,0,0,TRUE
Myb,66,502,-2.927149435,-2.89039978,0,0,0,TRUE
Arg1,3,325,-6.759333407,-6.722583752,0,0,0,TRUE
Pde7b,3,394,-7.037089319,-7.000339664,0,0,0,TRUE
Map7,5,1333,-8.05853297,-8.021783315,0,0,0,TRUE
Ctgf,3,223,-6.215937399,-6.179187744,0,0,0,TRUE
Ifngr1,35,251,-2.842260537,-2.805510882,0,0,0,TRUE
Cdk17,24,855,-5.154818109,-5.118068454,0,0,0,TRUE
Snrpf,3,93,-4.95419631,-4.917446656,0,0,0,TRUE
Nudt4,2443,1107,1.141998641,1.178748296,0,0,0,TRUE
4930463O16Rik,47,317,-2.753750178,-2.717000524,0,0,0,TRUE
Rfx4,3,130,-5.437405312,-5.400655658,0,0,0,TRUE
Timp3,13,826,-5.989558253,-5.952808598,0,0,0,TRUE
Igf1,3,699,-7.864186145,-7.82743649,0,0,0,TRUE
Mybpc1,3,95,-4.984893108,-4.948143453,0,0,0,TRUE
Mypn,6,181,-4.914883386,-4.878133732,0,0,0,TRUE
Hnrnph3,3,269,-6.486499862,-6.449750207,0,0,0,TRUE
Rufy2,19,167,-3.135776779,-3.099027124,0,0,0,TRUE
Vps26a,13,421,-5.017236705,-4.98048705,0,0,0,TRUE
Tacr2,3,80,-4.736965594,-4.700215939,0,0,0,TRUE
Slc29a3,707,133,2.410283969,2.447033624,0,0,0,TRUE
Vsir,34,199,-2.549161779,-2.512412124,0,0,0,TRUE
Slc16a7,58,2090,-5.171306232,-5.134556577,0,0,0,TRUE
Cand1,34,691,-4.345079059,-4.308329404,0,0,0,TRUE
Srgap1,3,77,-4.68182404,-4.645074385,0,0,0,TRUE
Usp15,47,5299,-6.81691556,-6.780165906,0,0,0,TRUE
Vps54,5759,637,3.176453044,3.213202699,0,0,0,TRUE
Rab21,30,329,-3.455053178,-3.418303523,0,0,0,TRUE
Thap2,3,569,-7.567322342,-7.530572687,0,0,0,TRUE
Actr2,10382,6310,0.718372483,0.755122137,0,0,0,TRUE
Meis1,910,189,2.267480311,2.304229966,0,0,0,TRUE
Cnot2,294,15,4.292781749,4.329531404,0,0,0,TRUE
Olfr299,11,264,-4.584962501,-4.548212846,0,0,0,TRUE
Cobl,131,11,3.573991383,3.610741038,0,0,0,TRUE
Grb10,3,161,-5.745954377,-5.709204723,0,0,0,TRUE
Nav3,3,307,-6.677132345,-6.64038269,0,0,0,TRUE
Cpm,1076,3,8.486499862,8.523249517,0,0,0,TRUE
Mdm2,3,150,-5.64385619,-5.607106535,0,0,0,TRUE
E2f7,3,122,-5.345774837,-5.309025182,0,0,0,TRUE
Osbpl8,83,322,-1.955877447,-1.919127792,0,0,0,TRUE
Mknk2,3,97,-5.014950341,-4.978200687,0,0,0,TRUE
Vps13d,3,317,-6.723376529,-6.686626875,0,0,0,TRUE
Llph,3,478,-7.315904307,-7.279154652,0,0,0,TRUE
Slc5a4a,3,209,-6.122396631,-6.085646977,0,0,0,TRUE
Col6a2,3,238,-6.309855263,-6.273105608,0,0,0,TRUE
Txnrd1,3,261,-6.442943496,-6.406193841,0,0,0,TRUE
D10Wsu102e,128,1165,-3.18611424,-3.149364585,0,0,0,TRUE
Aldh1l2,3,108,-5.169925001,-5.133175347,0,0,0,TRUE
Pofut2,3,208,-6.115477217,-6.078727563,0,0,0,TRUE
Fbxw11,3,1138,-8.567322342,-8.530572687,0,0,0,TRUE
Papolg,31,154,-2.31259023,-2.275840576,0,0,0,TRUE
Rel,1663,460,1.854082402,1.890832057,0,0,0,TRUE
Mpg,3,107,-5.156504486,-5.119754831,0,0,0,TRUE
Nprl3,3,224,-6.222392421,-6.185642767,0,0,0,TRUE
Xpo1,260,528,-1.022026306,-0.985276652,0,0,0,TRUE
Erlec1,15,181,-3.592955291,-3.556205637,0,0,0,TRUE
Sptbn1,727,4945,-2.765943252,-2.729193597,0,0,0,TRUE
Ccng1,85,1353,-3.992555188,-3.955805533,0,0,0,TRUE
Hmmr,3,2599,-9.758778418,-9.722028763,0,0,0,TRUE
Acsl6,3,226,-6.235216462,-6.198466807,0,0,0,TRUE
Cyfip2,92,267,-1.537133976,-1.500384321,0,0,0,TRUE
Ppp2ca,15,487,-5.020887366,-4.984137712,0,0,0,TRUE
Flt4,14471,240,5.913986405,5.95073606,0,0,0,TRUE
Hspa4,3,72,-4.584962501,-4.548212846,0,0,0,TRUE
Cnot6,3,175,-5.866248611,-5.829498956,0,0,0,TRUE
Zfp354a,3,115,-5.26052755,-5.223777895,0,0,0,TRUE
Mapk9,3,158,-5.718818247,-5.682068593,0,0,0,TRUE
Canx,1065,20101,-4.23834194,-4.201592285,0,0,0,TRUE
Rack1,19,13198,-9.440104189,-9.403354534,0,0,0,TRUE
Rufy1,136,4,5.087462841,5.124212496,0,0,0,TRUE
Rnf130,3,70,-4.544320516,-4.507570861,0,0,0,TRUE
Rad50,280,34,3.041820176,3.07856983,0,0,0,TRUE
Cdkl3,14,1052,-6.231564067,-6.194814412,0,0,0,TRUE
Itk,660,61,3.435584877,3.472334531,0,0,0,TRUE
Havcr2,3,72,-4.584962501,-4.548212846,0,0,0,TRUE
Nipal4,3,323,-6.750427854,-6.713678199,0,0,0,TRUE
Ascc2,3,1207,-8.65224746,-8.615497805,0,0,0,TRUE
Hormad2,3,689,-7.843397672,-7.806648017,0,0,0,TRUE
Tns3,237,81,1.548893246,1.585642901,0,0,0,TRUE
Gabrg2,3,337,-6.81164228,-6.774892626,0,0,0,TRUE
Smtn,3,656,-7.772589504,-7.735839849,0,0,0,TRUE
Ogdh,3,1242,-8.693486957,-8.656737303,0,0,0,TRUE
Drg1,5,3869,-9.595816919,-9.559067264,0,0,0,TRUE
Mtif2,6086,3310,0.878663117,0.915412772,0,0,0,TRUE
Ppp4r3b,2289,193,3.56804471,3.604794365,0,0,0,TRUE
Pnpt1,3,167,-5.798741792,-5.761992137,0,0,0,TRUE
Mrps24,296,18,4.039528364,4.076278019,0,0,0,TRUE
Ankrd36,3,71,-4.564784619,-4.528034964,0,0,0,TRUE
Dynll2,39,158,-2.018378529,-1.981628875,0,0,0,TRUE
Ska2,3,140,-5.544320516,-5.507570861,0,0,0,TRUE
Rps6kb1,37,269,-2.862008997,-2.825259342,0,0,0,TRUE
Gria1,1461,4653,-1.671205009,-1.634455354,0,0,0,TRUE
Drg2,3,128,-5.415037499,-5.378287844,0,0,0,TRUE
Tom1l1,3,97,-5.014950341,-4.978200687,0,0,0,TRUE
Myocd,17,2923,-7.425771273,-7.389021618,0,0,0,TRUE
Cox11,3,204,-6.087462841,-6.050713186,0,0,0,TRUE
Stxbp4,3,480,-7.321928095,-7.28517844,0,0,0,TRUE
Atxn7l1,297,101,1.556107638,1.592857293,0,0,0,TRUE
Sypl,3,93,-4.95419631,-4.917446656,0,0,0,TRUE
Pdia6,783,67,3.546779307,3.583528962,0,0,0,TRUE
Rock2,14,887,-5.985435372,-5.948685717,0,0,0,TRUE
Matn3,3,155,-5.691161905,-5.65441225,0,0,0,TRUE
Laptm4a,14,1168,-6.382469637,-6.345719982,0,0,0,TRUE
Snx13,3,78,-4.700439718,-4.663690063,0,0,0,TRUE
Pum2,16,142,-3.14974712,-3.112997465,0,0,0,TRUE
Nrcam,501,5365,-3.420695662,-3.383946008,0,0,0,TRUE
Rgs9,3,211,-6.136136688,-6.099387033,0,0,0,TRUE
Trib2,3,180,-5.906890596,-5.870140941,0,0,0,TRUE
Hs1bp3,3,1773,-9.20701432,-9.170264665,0,0,0,TRUE
Fam84a,270,1319,-2.288413252,-2.251663597,0,0,0,TRUE
Smc6,16,280,-4.129283017,-4.092533362,0,0,0,TRUE
Apob,1266,284,2.15631457,2.193064225,0,0,0,TRUE
Gna13,3,583,-7.602389572,-7.565639918,0,0,0,TRUE
Prkar1a,12,197,-4.037089319,-4.000339664,0,0,0,TRUE
4933434M16Rik,3,778,-8.018663844,-7.981914189,0,0,0,TRUE
Ubxn2a,3,91,-4.922832139,-4.886082485,0,0,0,TRUE
Allc,3,139,-5.533978572,-5.497228917,0,0,0,TRUE
Itsn2,20,882,-5.462706751,-5.425957096,0,0,0,TRUE
Rsad2,48,1392,-4.857980995,-4.82123134,0,0,0,TRUE
Rnf144a,3,172,-5.841302254,-5.804552599,0,0,0,TRUE
Id2,3,257,-6.420662048,-6.383912394,0,0,0,TRUE
Ncoa1,26,1768,-6.087462841,-6.050713186,0,0,0,TRUE
Bcap29,269,1505,-2.484085409,-2.447335754,0,0,0,TRUE
Slc26a4,3,104,-5.115477217,-5.078727563,0,0,0,TRUE
Klf11,116,16,2.857980995,2.89473065,0,0,0,TRUE
Efr3b,17842,12502,0.513118436,0.54986809,0,0,0,TRUE
Dnmt3a,3,341,-6.828665428,-6.791915774,0,0,0,TRUE
Dld,87,287,-1.721963431,-1.685213776,0,0,0,TRUE
Rab10,148,3754,-4.664759569,-4.628009914,0,0,0,TRUE
Ddx52,3,378,-6.977279923,-6.940530269,0,0,0,TRUE
Cdc27,411,1865,-2.181965331,-2.145215677,0,0,0,TRUE
Rffl,23,591,-4.683452364,-4.646702709,0,0,0,TRUE
Lig3,27,417,-3.949016071,-3.912266416,0,0,0,TRUE
Map3k3,3,135,-5.491853096,-5.455103442,0,0,0,TRUE
Ddx42,1216,1729,-0.50779464,-0.471044985,0,0,0,TRUE
Rnf135,3,73,-4.604862058,-4.568112403,0,0,0,TRUE
Adap2,3,988,-8.363404731,-8.326655076,0,0,0,TRUE
Nf1,3,1828,-9.251087854,-9.2143382,0,0,0,TRUE
Pecam1,24,245,-3.351675438,-3.314925783,0,0,0,TRUE
Ddx5,38,26820,-9.463094103,-9.426344449,0,0,0,TRUE
Helz,7,336,-5.584962501,-5.548212846,0,0,0,TRUE
Sumo2,3,712,-7.89077093,-7.854021275,0,0,0,TRUE
Gga3,28,522,-4.220551075,-4.18380142,0,0,0,TRUE
Slc25a19,79,1683,-4.413038713,-4.376289058,0,0,0,TRUE
Recql5,228,73,1.643065455,1.67981511,0,0,0,TRUE
Fbf1,3,97,-5.014950341,-4.978200687,0,0,0,TRUE
Acox1,242,1232,-2.347923303,-2.311173649,0,0,0,TRUE
Ten1,3,76,-4.662965013,-4.626215358,0,0,0,TRUE
Srp68,3,365,-6.926790153,-6.890040498,0,0,0,TRUE
Ncbp3,1333,3123,-1.228255789,-1.191506134,0,0,0,TRUE
Atp2a3,21,157,-2.902303326,-2.865553671,0,0,0,TRUE
Ube2g1,443,139,1.672221816,1.708971471,0,0,0,TRUE
Slc13a5,3,87,-4.857980995,-4.82123134,0,0,0,TRUE
Wscd1,3,135,-5.491853096,-5.455103442,0,0,0,TRUE
Rabep1,65,384,-2.562594688,-2.525845033,0,0,0,TRUE
Mfsd11,15,134,-3.159198595,-3.12244894,0,0,0,TRUE
Kif1c,3,167,-5.798741792,-5.761992137,0,0,0,TRUE
Sec14l1,115,604,-2.392914688,-2.356165034,0,0,0,TRUE
Slc6a4,3,617,-7.684164178,-7.647414524,0,0,0,TRUE
Blmh,15,142,-3.242856524,-3.206106869,0,0,0,TRUE
Cpd,81,3682,-5.506423908,-5.469674254,0,0,0,TRUE
Rflnb,3,1823,-9.247136345,-9.210386691,0,0,0,TRUE
Ywhae,1691,11057,-2.70901144,-2.672261785,0,0,0,TRUE
Prpf8,7,341,-5.606273007,-5.569523352,0,0,0,TRUE
Spag9,3,194,-6.014950341,-5.978200687,0,0,0,TRUE
Luc7l3,3,326,-6.763765654,-6.727015999,0,0,0,TRUE
Abcc3,30,169,-2.493988841,-2.457239186,0,0,0,TRUE
